,id,date,text,place,screen_name
0,1675857688541138945,2023-07-03 13:23:03,"Kapolri minta masyarakat turut wujudkan Pemilu damai
#PemiluSerentak2024
#Pemilu2024SesuaiTahapan… https://t.co/j7zV4ukade","West Papua, Indonesia",anugerah_negeri
1,1675857633096667142,2023-07-03 13:22:50,"Kapolri ajak masyarakat sambut Pemilu 2024 dengan suka ria
#PemiluSerentak2024
#Pemilu2024SesuaiTahapan… https://t.co/8yE3r80v5E","West Papua, Indonesia",anugerah_negeri
2,1675857581494128645,2023-07-03 13:22:38,"Polda Sulsel waspadai potensi isu SARA pada Pemilu 2024
#PemiluSerentak2024
#Pemilu2024SesuaiTahapan… https://t.co/v8ptaf0tey","West Papua, Indonesia",anugerah_negeri
3,1675857063786975233,2023-07-03 13:20:34,"Kapolri: Polri siap keluar dari zona nyaman dan sukseskan Pemilu 2024 
#PemiluSerentak2024
#Pemilu2024SesuaiTahapan… https://t.co/8XeFqcefRa","Papua Barat, Indonesia",PesonaNegeriku2
4,1675854759633518592,2023-07-03 13:11:25,"Kapolri minta masyarakat turut wujudkan Pemilu damai
#PemiluSerentak2024
#Pemilu2024SesuaiTahapan… https://t.co/gbvv8DTny8","Papua Barat, Indonesia",PesonaNegeriku2
5,1675854601902514177,2023-07-03 13:10:47,"Kapolri ajak masyarakat sambut Pemilu 2024 dengan suka ria
#PemiluSerentak2024
#Pemilu2024SesuaiTahapan… https://t.co/GUu1flYaxQ","Papua Barat, Indonesia",PesonaNegeriku2
6,1675854435799687168,2023-07-03 13:10:08,"Polda Sulsel waspadai potensi isu SARA pada Pemilu 2024
#PemiluSerentak2024
#Pemilu2024SesuaiTahapan… https://t.co/IVLQqZzLzx","Papua Barat, Indonesia",PesonaNegeriku2
7,1675852568776544256,2023-07-03 13:02:42,"Polri Imbau Seluruh Elemen Masyarakat untuk Mewujudkan Pemilu yang Aman dan Damai.
#PemiluSerentak2024… https://t.co/xaE8rBHh5L",,AAntakawulan
8,1675852548979437570,2023-07-03 13:02:38,"Polri Imbau Seluruh Elemen Masyarakat untuk Mewujudkan Pemilu yang Aman dan Damai.
#PemiluSerentak2024… https://t.co/OpWi9fvfTP",,AAntakawulan
9,1675852529593360385,2023-07-03 13:02:33,"Polri Imbau Seluruh Elemen Masyarakat untuk Mewujudkan Pemilu yang Aman dan Damai.
#PemiluSerentak2024… https://t.co/kULUP7s3pY",,AAntakawulan
10,1675852510039523334,2023-07-03 13:02:28,"Polri Imbau Seluruh Elemen Masyarakat untuk Mewujudkan Pemilu yang Aman dan Damai.
#PemiluSerentak2024… https://t.co/c9tiKa40cT",,AAntakawulan
11,1675852487620984832,2023-07-03 13:02:23,"Polri Imbau Seluruh Elemen Masyarakat untuk Mewujudkan Pemilu yang Aman dan Damai.
#PemiluSerentak2024… https://t.co/gR40xyQmZy",,AAntakawulan
12,1675852445925400576,2023-07-03 13:02:13,"Polri Imbau Seluruh Elemen Masyarakat untuk Mewujudkan Pemilu yang Aman dan Damai.
#PemiluSerentak2024… https://t.co/Ss4QLm19iA",,BatiniBea
