,id,date,text,place,screen_name
0,1683497618746527744,2023-07-24 15:21:24,Budiman Sujatmiko munafik dulu Kritik prabowo Subianto sekarang mendukung demi jabatan kocak https://t.co/6YhPN3l99B,,KeroZaok
1,1683497605807104000,2023-07-24 15:21:21,"Menhan Prabowo Subianto melihat sepak bola lebih dari sekedar olahraga untuk ""cari keringat"". #PrabowoUntukSemua… https://t.co/m3z0m0RxLW",,AnthonyLyn88157
2,1683497506020397056,2023-07-24 15:20:57,Budiman Sujatmiko munafik dulu Kritik prabowo Subianto sekarang mendukung demi jabatan kocak https://t.co/4frA0h7Rmh,,KeroZaok
3,1683497486135205888,2023-07-24 15:20:53,Budiman Sudjatmiko berkata pelanggaran HAM Prabowo Subianto hanyalah masa lalu. dia mengatakan begitu kareana sekar… https://t.co/7NWob2N3QH,,kerbausakti
4,1683497475972423680,2023-07-24 15:20:50,Budiman Sujatmiko munafik dulu Kritik prabowo Subianto sekarang mendukung demi jabatan kocak https://t.co/anmKJD4x2t,,KeroZaok
5,1683497211609632769,2023-07-24 15:19:47,"Budiman Sudjatmiko dulu gentol kritik Prabowo Subianto soal peristiwa 98 pelanggaran HAM, sekarang malah puji-puji… https://t.co/jUu5wbMXNj",,kerbausakti
6,1683497088586518528,2023-07-24 15:19:18,"Menhan Prabowo Subianto melihat sepak bola lebih dari sekedar olahraga untuk ""cari keringat"". #PrabowoUntukSemua… https://t.co/c3GS0Drm3V",,AmandaB47022562
7,1683496749128892417,2023-07-24 15:17:57,"Menhan Prabowo Subianto melihat sepak bola lebih dari sekedar olahraga untuk ""cari keringat"". #PrabowoUntukSemua… https://t.co/AZZFtPZ8Za",,TrevorScot33889
8,1683496644560519169,2023-07-24 15:17:32,RT @KompasData: Partai Bulan Bintang (PBB) menyatakan sikap untuk ikut mengusung Ketua Umum Partai Gerindra Prabowo Subianto menjadi calon…,,EkoGesto
9,1683496467472822280,2023-07-24 15:16:50,"Menhan Prabowo Subianto melihat sepak bola lebih dari sekedar olahraga untuk ""cari keringat"". #PrabowoUntukSemua… https://t.co/V6QWmdnwJY",,Cameron32243962
10,1683496337474727937,2023-07-24 15:16:19,Prabowo Subianto tidak layak jadi pemimpin karena arogan dan diktator https://t.co/edLLnJTda6,,KeroZaok
11,1683496333800292352,2023-07-24 15:16:18,RT @yosephrosario_: Menteri Pertahanan Prabowo Subianto @prabowo mendampingi Presiden Joko Widodo @jokowi dan Ibu Negara Iriana Jokowi meng…,,florieliciouss
12,1683496296987131906,2023-07-24 15:16:09,Tolak Prabowo Subianto pelanggar HAM berat https://t.co/76yVTmdc9J,,KeroZaok
13,1683496217018535936,2023-07-24 15:15:50,Prabowo Subianto tidak layak jadi pemimpin karena arogan dan diktator https://t.co/2IwXutUTZl,,KeroZaok
14,1683496196290277376,2023-07-24 15:15:45,RT @yosephrosario_: Dukungan demi dukungan kepada sosok Prabowo Subianto mulai disuarakan oleh berbagai pihak. Dimulai dari relawan ProJo (…,"Palembang, Indonesia",hendraarshavin
