,id,date,text,place,screen_name
0,1685999199694008320,2023-07-31 13:01:48,"Harlah PKB ke-25

#airlanggahartarto #golkarindonesia #pkb #cakimin #Politik #pilpres2024 #capres2024 #pemilu2024… https://t.co/K7d1GgGAqv","Jakarta Capital Region, Indone",Selera_Milenial
1,1685979720217960448,2023-07-31 11:44:23,"Jangan Golput

#PemiluSerentak2024
#Pemilu2024SesuaiTahapan
#TolakPenundaanPemilu
#AntiPolitikIdentitas
#AntiGolput… https://t.co/4gHvV5bDzu","Jambi Luar Kota, Indonesia",Darleen65469593
2,1685979669164937216,2023-07-31 11:44:11,"Jangan Golput

#PemiluSerentak2024
#Pemilu2024SesuaiTahapan
#TolakPenundaanPemilu
#AntiPolitikIdentitas
#AntiGolput… https://t.co/tE8bVr25kg","Jambi Luar Kota, Indonesia",Darleen65469593
3,1685979632993243136,2023-07-31 11:44:03,"Jangan Golput

#PemiluSerentak2024
#Pemilu2024SesuaiTahapan
#TolakPenundaanPemilu
#AntiPolitikIdentitas
#AntiGolput… https://t.co/ePzpxiBYCW","Jambi Luar Kota, Indonesia",Darleen65469593
4,1685979587258482688,2023-07-31 11:43:52,"Jangan Golput

#PemiluSerentak2024
#Pemilu2024SesuaiTahapan
#TolakPenundaanPemilu
#AntiPolitikIdentitas
#AntiGolput… https://t.co/qfdcP4gdyC","Jambi Luar Kota, Indonesia",Darleen65469593
5,1685979547416539136,2023-07-31 11:43:42,"Jangan Golput

#PemiluSerentak2024
#Pemilu2024SesuaiTahapan
#TolakPenundaanPemilu
#AntiPolitikIdentitas
#AntiGolput… https://t.co/XDGAJ1zbR4","Jambi Luar Kota, Indonesia",Darleen65469593
6,1685978412543086593,2023-07-31 11:39:12,"Golput timbul bukan hanya dari kesadaran, namun juga ketidaksadaran hak pemilih.  #PemiluSerentak2024… https://t.co/oaSOvMUjpd",,SiputLpg
7,1685978392464887809,2023-07-31 11:39:07,"Golput timbul bukan hanya dari kesadaran, namun juga ketidaksadaran hak pemilih.  #PemiluSerentak2024… https://t.co/nd63lRO7Pp",,SiputLpg
8,1685978374660071424,2023-07-31 11:39:03,"Golput timbul bukan hanya dari kesadaran, namun juga ketidaksadaran hak pemilih.  #PemiluSerentak2024… https://t.co/Qkh7VSP6Id",,SiputLpg
9,1685976230573850624,2023-07-31 11:30:31,Pemilih 2024 Mayoritas Milenial dan Gen Z#PemiluSerentak2024 #Pemilu2024SesuaiTahapan #TolakPenundaanPemilu… https://t.co/sNJu98p18S,,FandianJ62824
10,1685976220767604736,2023-07-31 11:30:29,DPRD Lumajang ajak pemilih pemula tak Golput pada pemilu 2024#PemiluSerentak2024 #Pemilu2024SesuaiTahapan… https://t.co/owrAjA4RCp,,FandianJ62824
11,1685976214954188800,2023-07-31 11:30:28,Upaya kota Cilegon tekan angka Golput di pemilu 2024#PemiluSerentak2024 #Pemilu2024SesuaiTahapan… https://t.co/LlQIbxKwmQ,,FandianJ62824
12,1685972863168454657,2023-07-31 11:17:09,"Golput timbul bukan hanya dari kesadaran, namun juga ketidaksadaran hak pemilih.

#PemiluSerentak2024… https://t.co/wyDgd2NWnN","Jambi, Indonesia",macesonyaa
13,1685972238900850688,2023-07-31 11:14:40,"Golput timbul bukan hanya dari kesadaran, namun juga ketidaksadaran hak pemilih.

#PemiluSerentak2024… https://t.co/WmaMLp4Tm4",,Fransis88695069
14,1685972103940767745,2023-07-31 11:14:08,"Tolak Golput! Sukseskan pemilu 2024 dengan menggunakan hak suara. 
#PemiluSerentak2024
#Pemilu2024SesuaiTahapan… https://t.co/RO0LmYgS9e","Maluku, Indonesia",Nona_Watimuri
15,1685971040839843840,2023-07-31 11:09:54,"Golput timbul bukan hanya dari kesadaran, namun juga ketidaksadaran hak pemilih.

#PemiluSerentak2024… https://t.co/Mqz9z1XKYW","Kota Jambi, Jambi",deniangria
16,1685970599548518400,2023-07-31 11:08:09,Mari laporkan kepada bawaslu jika terdapat berita palsu dan kecurangan di Pemilu 2024 #PemiluSerentak2024… https://t.co/1E1PrWp8ro,"Bandar Lampung, Lampung",Susanto11112729
17,1685970584726024192,2023-07-31 11:08:05,"Sebagai warga negara yang baik wajib menggunakan hak suara. 
#PemiluSerentak2024
#Pemilu2024SesuaiTahapan… https://t.co/cQiqvOafyi","Maluku, Indonesia",Yunita_Mahusiwa
18,1685970346975920128,2023-07-31 11:07:09,Stop sebar hoax jelang Pemilu 2024 #PemiluSerentak2024 #Pemilu2024SesuaiTahapan #TolakPenundaanPemilu… https://t.co/FsmUbVK4ls,"Bandar Lampung, Lampung",Susanto11112729
19,1685970303602786311,2023-07-31 11:06:58,"Jangan Golput! Sukseskan pemilu 2024
#PemiluSerentak2024
#Pemilu2024SesuaiTahapan
#TolakPenundaanPemilu… https://t.co/XhoZS5A4MB","Maluku, Indonesia",Yunita_Mahusiwa
20,1685970096588488704,2023-07-31 11:06:09,Jangan sebar berita palsu demi kepentingan sendiri dan merugikan negara #PemiluSerentak2024… https://t.co/UwqleIxfyA,"Bandar Lampung, Lampung",Susanto11112729
21,1685970004678946816,2023-07-31 11:05:47,"Literasi Publik terkait Menolak Golput dalam Pemilu 2024

#PemiluSerentak2024
#Pemilu2024SesuaiTahapan… https://t.co/kwC4cuAuqt","Jambi, Indonesia",angindamai1
22,1685969844506632192,2023-07-31 11:05:09,Mari lawan Hoax demi keberlangsungan Indonesia di tahun politik 2024 #PemiluSerentak2024 #Pemilu2024SesuaiTahapan… https://t.co/Ih3xQrxSZV,"Bandar Lampung, Lampung",Susanto11112729
23,1685965688530452480,2023-07-31 10:48:38,Golput adalah sebuah hal yang tidak perlu di ikuti #PemiluSerentak2024 #Pemilu2024SesuaiTahapan… https://t.co/oC7jJowAZ1,,BetsyHa70452279
24,1685965686257135616,2023-07-31 10:48:37,Kontribusi Masyarakat adalah mengikuti Pemilu 2024 bukan Golput #PemiluSerentak2024 #Pemilu2024SesuaiTahapan… https://t.co/GX7fewpECJ,,BetsyHa70452279
