,id,date,text,place,screen_name
0,1665975064607723521,2023-06-06 06:53:02,Ade menjelaskan ada kenaikan selisih suara jika Prabowo hanya berhadap-hadapan dengan Ganjar dibanding ketika Anies… https://t.co/Yj6Q32O0k5,"DKI Jakarta, Indonesia",bilyssaputra1
1,1665975056483196928,2023-06-06 06:53:00,"RT @Yurissa_Samosir: Fakta di Poling terbuka ANIES BASWEDAN selalu Unggul, beda jauh dengan hasil Lembaga Survei Udah pasti Tahu Dong Surve…",,lil00555
2,1665975049529204736,2023-06-06 06:52:58,Prabowo Subianto unggul atas Ganjar Pranowo jika Anies Baswedan gagal mendapatkan tiket maju sebagai calon presiden… https://t.co/PYUPlP7NL2,"DKI Jakarta, Indonesia",bilyssaputra1
3,1665975042709266433,2023-06-06 06:52:57,"Kekurangan ANIES BASWEDAN sbg calon PRESIDEN REPUBLIK INDONESIA (2024~2029) YG HEBAT, cuma 1 :
Dia enggak disukai j… https://t.co/lcTnGySnnR",,Shofia_Labora
4,1665974939856572422,2023-06-06 06:52:32,"RT @StefanAntonio__: .
.
Ada yang Kocak nih Gaess
Anies Baswedan bilang mau bikin PERUBAHAN di Indonesia

Ehh masa disuru nunjuk Cawapres a…",Indonesia❤️,Hansens05
5,1665974936392069121,2023-06-06 06:52:31,"RT @HelmiFelis_: Anies Baswedan hanya butuh waktu 54 hari untuk membuat itu semua

Seperti sulap, sungguh kerja luar biasa, Anies bukan sek…",,DTKRG82
6,1665974911247200257,2023-06-06 06:52:25,"RT @HelmiFelis_: Anies Baswedan hanya butuh waktu 54 hari untuk membuat itu semua

Seperti sulap, sungguh kerja luar biasa, Anies bukan sek…",,Walzzs
7,1665974882524631040,2023-06-06 06:52:18,"RT @tvOneNews: Anies Baswedan Ogah Beli Tiket VIP Formula E, Lebih Pilih Tribun Berdiri Dekat Sirkuit https://t.co/Cll7JO6y5Y",Indonesia,fuckUcebidiots
8,1665974870633766912,2023-06-06 06:52:16,"RT @StefanAntonio__: .
.
Ada yang Kocak nih Gaess
Anies Baswedan bilang mau bikin PERUBAHAN di Indonesia

Ehh masa disuru nunjuk Cawapres a…",,jehidayat3
9,1665974809296248832,2023-06-06 06:52:01,"RT @HelmiFelis_: Anies Baswedan hanya butuh waktu 54 hari untuk membuat itu semua

Seperti sulap, sungguh kerja luar biasa, Anies bukan sek…",,Tuahsakato999
10,1665974802014941184,2023-06-06 06:51:59,"RT @StefanAntonio__: .
.
Ada yang Kocak nih Gaess
Anies Baswedan bilang mau bikin PERUBAHAN di Indonesia

Ehh masa disuru nunjuk Cawapres a…",,nerynaltien73
11,1665974770679291905,2023-06-06 06:51:52,"RT @mohmahfudmd: Mmg betul, itu sdh sy jelaskan di Kick Andy Double Check Metro TV 3 bln lalu, sdh ditonton oleh 2,7 jt org. Itu bkn berita…","Kota Surabaya, Jawa Timur",rukum_szn83
12,1665974753029677057,2023-06-06 06:51:48,"RT @bos_sir: Masyarakat Kalimantan Tengah ingin perubahan, siap mendukung Anies Baswedan Presiden 2024 🤝🏻
Terus sosialisasikan Bpk @aniesba…",,DeSta1506
13,1665974713167011840,2023-06-06 06:51:38,RT @GeiszChalifah: Kalian bisa menghapus jejak Anies Baswedan. Menghapus namanya di lapangan2 sepakbola yg revitilisasi spt di kemayoran dl…,,HajiImron13
14,1665974603532079106,2023-06-06 06:51:12,"RT @Aiek_Speechless: Luncurkan Video Dokumenter Profil Anies Baswedan‼️

Nasdem PKS Demokrat Fokus Menangkan Anies
https://t.co/86fD1UkCj3…","Lembang, Indonesia",HendraHanifah
15,1665974595940384768,2023-06-06 06:51:10,"RT @Mdy_Asmara1701: 6 Mahakarya Anies Selama Pimpin Jakarta

Rekam Jejak Anies Baswedan https://t.co/LisBh9OWfl","Balai Panjang, Melaka",SupriyadiBPOMJb
16,1665974581780439040,2023-06-06 06:51:07,"RT @Jatayu_45: 2024 MILIK CALON PRESIDEN YANG TERDZALIMI...

SINYAL KUAT UNTUK MENGUSUNG ANIES BASWEDAN....‼️

#AniesDijegalRakyatRevolusi…",,dislan09
17,1665974580597653504,2023-06-06 06:51:06,"RT @inilahdotcom: 🚨Koordinator Juru Bicara (Jubir) DPP Partai Demokrat (@PDemokrat) Herzaky Mahendra Putra, menyebut cawapres pendamping An…",Planet earth,exodus9999
18,1665974579070926849,2023-06-06 06:51:06,"Sebelumnya diberitakan, bakal capres Partai Gerindra Prabowo Subianto menganggap kompetitornya di panggung pilpres,… https://t.co/SY9WR6MsTy",,raisshaanjani
19,1665974577531588609,2023-06-06 06:51:06,"RT @Mdy_Asmara1701: 6 Mahakarya Anies Selama Pimpin Jakarta

Rekam Jejak Anies Baswedan https://t.co/LisBh9OWfl", Indonesia,kidkaps
20,1665974574020984839,2023-06-06 06:51:05,"Sebaliknya, Ganjar juga paham betul bahwa pemilihnya berseberangan dengan kubu Anies Baswedan, sehingga Gubernur Ja… https://t.co/f009EBluWk",,raisshaanjani
21,1665974568555778049,2023-06-06 06:51:04,"Di sisi lain, Kunto menyebut, dua pesaing Prabowo, Ganjar Pranowo dan Anies Baswedan,masih menggunakan cara-cara la… https://t.co/PbBRk6BFV1",,raisshaanjani
22,1665974558934048768,2023-06-06 06:51:01,"RT @aniesmania: Pesan Habib Muhdlor (Cucu Habib Sholeh Al Hamid) Tanggul Jember, Jawa Timur kepada para santri untuk dukung Anies Baswedan…",,MamiRestu
23,1665974556358762497,2023-06-06 06:51:01,"RT @tvOneNews: Menteri Koordinator Bidang Politik, Hukum, dan Keamanan (Menko Polhukam), Mahfud Md berpesan kepada Mantan Wakil Menteri Huk…",,HaderaH4
24,1665974533130694656,2023-06-06 06:50:55,baik bakal capres dari PDI Perjuangan Ganjar Pranowo maupun bakal capres dari Koalisi Perubahan Anies Baswedan.… https://t.co/392P4xGFff,,raisshaanjani
25,1665974531109027848,2023-06-06 06:50:55,"RT @JarnasABWBpn: Re-Jak Anies Baswedan di Jakarta 

#AniesPresidenRI2024 
#AniesBaswedan https://t.co/u6hLdtBLbS",D mana aja saat d butuhkan,chaid888
26,1665974476067201030,2023-06-06 06:50:42,"RT @StefanAntonio__: .
.
Ada yang Kocak nih Gaess
Anies Baswedan bilang mau bikin PERUBAHAN di Indonesia

Ehh masa disuru nunjuk Cawapres a…",Jawa Tengah,moekartho
27,1665974472879505408,2023-06-06 06:50:41,"RT @Yurissa_Samosir: Fakta di Poling terbuka ANIES BASWEDAN selalu Unggul, beda jauh dengan hasil Lembaga Survei Udah pasti Tahu Dong Surve…",,MustaFEnerba
28,1665974450075107329,2023-06-06 06:50:35,"RT @mohmahfudmd: Mmg betul, itu sdh sy jelaskan di Kick Andy Double Check Metro TV 3 bln lalu, sdh ditonton oleh 2,7 jt org. Itu bkn berita…",,gurun_cacing
29,1665974439429947392,2023-06-06 06:50:33,"RT @HelmiFelis_: Anies Baswedan hanya butuh waktu 54 hari untuk membuat itu semua

Seperti sulap, sungguh kerja luar biasa, Anies bukan sek…",,ParizonF
30,1665974438649794560,2023-06-06 06:50:33,Sedangkan pemilih Sunda lebih banyak memilih Prabowo dan pemilih Sumatera Barat memilih Anies Baswedan.… https://t.co/qsfPsMA5WR,,KyaraHumanerror
31,1665974432102490112,2023-06-06 06:50:31,RT @GeiszChalifah: Kalian bisa menghapus jejak Anies Baswedan. Menghapus namanya di lapangan2 sepakbola yg revitilisasi spt di kemayoran dl…,D mana aja saat d butuhkan,chaid888
32,1665974424816996353,2023-06-06 06:50:29,"RT @Yurissa_Samosir: Inilah Jawaban dari Rakyat ketika di Tanya tentang Formula E dan Terlintas di benak serta Pikirannya adalah ""Anies Bas…",,RangkikGaek
33,1665974420165500928,2023-06-06 06:50:28,"RT @HelmiFelis_: Anies Baswedan hanya butuh waktu 54 hari untuk membuat itu semua

Seperti sulap, sungguh kerja luar biasa, Anies bukan sek…",,riawaniwank2
34,1665974408727662592,2023-06-06 06:50:26,RT @MuhiqR: Anies Baswedan dinantikan dan dirindukan rakyat Indonesia 🇮🇩 https://t.co/22lY1yslR5,"DKI Jakarta, Indonesia",Istanadaging
35,1665974371863887877,2023-06-06 06:50:17,"RT @Marbot_Udien: Menurut SMRC, tingkat kesukaan terhadap Ganjar Pranowo dan Prabowo Subianto relatif stabil selama periode enam bulan tera…",,MerrMagda
36,1665974333007867904,2023-06-06 06:50:07,"RT @StefanAntonio__: .
.
Ada yang Kocak nih Gaess
Anies Baswedan bilang mau bikin PERUBAHAN di Indonesia

Ehh masa disuru nunjuk Cawapres a…",,268Densur
37,1665974301110202368,2023-06-06 06:50:00,"RT @masbams70: Survei Elektabilitas Cak Imin Disebut Menonjol di Jatim, Lebih Tinggi dari Anies Baswedan - https://t.co/uDPRwFZb9h https://…",Jakarta,FraksiPKB
