,id,date,text,place,screen_name
0,1662462139146317824,2023-05-27 14:13:55,"Momen spesial kedatangan Ganjar Pranowo di Banten tidak bisa dilewatkan begitu saja oleh Sahabat Ganjar.

Karena, r… https://t.co/gdFO4x9huT",,elsaday__
1,1662462115473657857,2023-05-27 14:13:50,RT @YUDHI_Laksana: @SuhermanAminsy1 @aniesbaswedan Saya Dan Keluarga Besar Di Jawa Tengah Juga Ogah Memberikan Suara Kepada Ganjar Pranowo,"Klaten, Jawa Tengah",KuncoroJati1234
2,1662461704519950337,2023-05-27 14:12:12,"RT @adearmando61: Sebagai pendukung Ganjar, saya sih tidak terima Ganjar berulangkali disebut petugas partai oleh pdip.
Bagaimana dengan An…",Indonesia,K3NNYH5
3,1662461681304502273,2023-05-27 14:12:06,RT @Sherin_Tiara: Gubernur Jateng Pak @ganjarpranowo melepas lulusan terbaik SMKN Jateng dimana salah satunya merupakan anak seorang penjag…,Indonesia,siticeriaselalu
4,1662461660509114376,2023-05-27 14:12:01,"RT @Sherin_Tiara: Karen, Relawan Ganjar yg bernama Abdul Khamid warga Bumiayu rela berjalan kaki selama 11 hari ke Semarang agar bisa menem…",,tarantull4
5,1662461644650467330,2023-05-27 14:11:57,"RT @PDI_Perjuangan: Ganjar Beserta Istri  mengikuti senam pagi bersama warga di PRPP Kota Semarang

Di tengah semaraknya pagi di PRPP Kota…","Bangli, Indonesia",StDoddyPrasety1
6,1662461615319691266,2023-05-27 14:11:50,"RT @BiLLRaY2019: Konsolidasi kekuatan, Ganjar Pranowo sambangi Kantor DPD PPP Banten untuk Menyatukan Langkah

#GanjarMenangTotal https://t…",,tarantull4
7,1662461611586785280,2023-05-27 14:11:49,"RT @SuwandaBen: @Hasbil_Lbs Surat Terbuka Joppie Worek kepada Ganjar Pranowo.

Kunjungan Bapak telah merubah banyak agenda Ibadah Kenaikan…",Bugis _ Indonesia Barat (WIB),CharlioMoerdadi
8,1662461584655138816,2023-05-27 14:11:43,"Jokowi Kalah di Tanah Jawara, Ahmad Basarah Sebut Banten Daerah Penting untuk Kemenangan Ganjar Pranowo https://t.co/K4opZ37nqh",,distriknewscom
9,1662461552862322688,2023-05-27 14:11:35,"RT @Suharla65: *Konsolidasi Kekuatan, Ganjar Pranowo Sambangi Kantor DPD PPP Banten untuk Menyatukan Langkah*

Ganjar Pranowo menyambangi K…",Indonesia,siticeriaselalu
10,1662461497828835329,2023-05-27 14:11:22,"Ganjar Pranowo pemimpin yang melayani rakyat dan menjadikan keluhan rakyat menjadi prioritas

#GanjarCapres https://t.co/BTHXTitLr3","East Denpasar, Indonesia",sadidawoaini
11,1662461343910469640,2023-05-27 14:10:46,"RT @MichelAdam9191: Ganjar Pranowo melecehkan adzan? Yang oleh SMRC dibilang lebih taat beragama? 

Ganjar Pranowo baca puisi:
""Kau ini bag…", Indonesia,AntonPr12594871
12,1662461281146916865,2023-05-27 14:10:31,"Ganjar Pranowo tanggapi keluhan warga yang tak terima bansos PKH dengan cepat tanggap

#GanjarCapres https://t.co/o1zU9x3Z4Y","East Denpasar, Indonesia",sadidawoaini
13,1662461167930052610,2023-05-27 14:10:04,"RT @RD_4WR1212: Gue Berharap Kepada Relawan Ganjar Pranowo Jangan Meniru Seperti Grup Relawan Tangguh Anies Baswedan Di Face Book Baik  IG,…",,BuahsegarTandan
14,1662461163777691650,2023-05-27 14:10:03,"Ganjar Pranowo tegaskan pentingnya edukasi masyarakat guna penyelesaian masalah

#GanjarCapres https://t.co/TB8qmHrJnm","East Denpasar, Indonesia",sadidawoaini
15,1662461093330190337,2023-05-27 14:09:46,"RT @baronko_chole: Catatan Merah Ganjar Pranowo Disebut Setya Novanto Terlibat Kasus e-KTP
#InaDaruratKorupsi
#InaDaruratKorupsi  https://t…",Indonesia,deis_iswadi
16,1662460905161109504,2023-05-27 14:09:01,SAHABAT GANJAR – Bakal calon presiden dari PDI P Ganjar Pranowo datang kembali ke Banten untuk melakukan konsolidas… https://t.co/zVROMNaOdp,,elsaday__
17,1662460887473754113,2023-05-27 14:08:57,"artisnya seru! acaranya megah! Lancar semuanyaaa!

#GPFestivalSemarang
Ganjar Pranowo Festival https://t.co/LSotPspDTd",,jeje_magdalena
18,1662460749380472832,2023-05-27 14:08:24,RT @abhi_go0: Gubernur Jawa Tengah dan juga capres Ganjar Pranowo melangkah dari titik terendah yang akan membawa masa depan bangsa menuju…,,mahendraandra22
19,1662460698570653697,2023-05-27 14:08:12,"RT @PDI_Perjuangan: Konsolidasi Kekuatan, Ganjar Pranowo Sambangi Kantor DPD PPP Banten untuk Menyatukan Langkah

Ganjar Pranowo menyambang…",,Arie6692
