,id,date,text,place,screen_name
0,1670062314115170305,2023-06-17 13:34:18,RT @kompascom: Prabowo Subianto bersyukur pemerintahan Indonesia berada di tangan Presiden Joko Widodo. https://t.co/d8G8nXjwzH,,rizal_akub1142
1,1670060585302769664,2023-06-17 13:27:26,RT @kompascom: Menhan Prabowo Subianto mengatakan dirinya tidak ingin anak bangsa Indonesia terus menerus hanya menerima gaji setara upah m…,,rizal_akub1142
2,1670058553640624129,2023-06-17 13:19:22,"RT @PutraErlangga95: Prediksi saya dari tiga Kandidat capres ini hanya dua yang akan bersaing
Yang Satu ngak bakal dilirik rakyat
Pilihan a…",Jawa Tengah ,gilang_ahm31272
3,1670058077872361473,2023-06-17 13:17:28,"RT @bengkeldodo: PS = Prabowo Subianto 
GP = Garda Prabowo 
AB = Aku praBowo 

passssssss 

ada ide lain ? https://t.co/x0GZXsQGKg",,ranggalawe727
4,1670057956275265537,2023-06-17 13:16:59,"Menteri Pertahanan (Menhan) RI Prabowo Subianto melakukan pose fingerheart saat kunjungan kerja di Bandung, Jawa Ba… https://t.co/Ba71rNZajv",,aslansimanjunt3
5,1670057676934619137,2023-06-17 13:15:53,Jakarta https://t.co/GBR0oWeF6F - Survei Indonesia Political Opinion (IPO) merilis nama Menteri Pertahanan RI Prabo… https://t.co/EWVO5JAKfA,,rakyatinfo7
6,1670056925004976131,2023-06-17 13:12:53,"Menteri Pertahanan (Menhan) RI Prabowo Subianto melakukan pose fingerheart saat kunjungan kerja di Bandung, Jawa Ba… https://t.co/wc4x213ujM",,elidawati9
7,1670056560780017665,2023-06-17 13:11:26,"RT @TeddGus: SEMUA USULAN UNTUK MENGHENTIKAN PERANG, AKAN DITOLAK DAN DINILAI ANEH OLEH UKRAINA

Dalam pidato di Shangri-La Dialogue di Sin…",,29Nasrul
8,1670053556504920064,2023-06-17 12:59:30,Jakarta - Survei Indonesia Political Opinion (IPO) merilis nama Menteri Pertahanan RI Prabowo Subianto sebagai soso… https://t.co/didff4CZtJ,,irmajahsa88687
9,1670053171098718220,2023-06-17 12:57:58,"@prabowo   Kang Dedi Mulyadi menjelaskan hal-hal yang dimiliki oleh Prabowo Subianto. 

Hal ini menjadi alasan kuat… https://t.co/cq2CtkFEHK",Jakarta,melisaslsbl
10,1670052581836746753,2023-06-17 12:55:38,Prabowo Subianto sebagai Ketum Partai terbesar kedua setelah pdip sangat tepat terpilih jadi presiden dibandingkan… https://t.co/m5fwGB2fnD,,Bambang07700762
11,1670052209399312384,2023-06-17 12:54:09,"RT @MuhsyahrirTulo: Janji2 palsu inikah yang akan dilanjutkan oleh GANJAR PRANOWO n PRABOWO SUBIANTO  ???? 

#JokowiSaatnyaMundur 
#JokowiS…","Kota Makassar, Sulawesi Selata",MuhsyahrirTulo
12,1670051972265971713,2023-06-17 12:53:12,@GatotKatja_08 @_qaireen084 @NohCeukenohhh @MuhiqR @a_rogansi @DE_Sapta5 @Dunianyasantai @BangJiih85 @HilNadya… https://t.co/d3uBQkjbvP,,Malika6027
13,1670051827092717568,2023-06-17 12:52:38,RT @kompascom: Menhan Prabowo Subianto mengatakan dirinya tidak ingin anak bangsa Indonesia terus menerus hanya menerima gaji setara upah m…,じつは名前ゆっけです,itsBalik2
14,1670051818699907072,2023-06-17 12:52:36,"Lembang - Kedatangan Menteri Pertahanan RI Prabowo Subianto ke Koramil 0912/Lembang, Bandung Barat, Jumat (16/6) di… https://t.co/B020IXAqu0",,irmajahsa88687
15,1670050805871964161,2023-06-17 12:48:34,RT @OposisiCerdas: Mimpi Dedi Mulyadi soal Prabowo Subianto Sejak SMA: Tercapai Jadi Presiden 2024 https://t.co/8YKpuByYrB,,NanaMirzaty
16,1670050022136897537,2023-06-17 12:45:27,"Lembang - Kedatangan Menteri Pertahanan RI Prabowo Subianto ke Koramil 0912/Lembang, Bandung Barat, Jumat (16/6) di… https://t.co/6Xfbp037Lb",,dpcgerindr41397
17,1670048596002242561,2023-06-17 12:39:47,"Menteri Pertahanan (Menhan) RI Prabowo Subianto melakukan pose fingerheart saat kunjungan kerja di Bandung, Jawa Ba… https://t.co/6Vy9A71daG",,KusbamSibagio
18,1670048357203705856,2023-06-17 12:38:51,Jakarta - Survei Indonesia Political Opinion (IPO) merilis nama Menteri Pertahanan RI Prabowo Subianto sebagai soso… https://t.co/sodSwuLNEu,,dpcgerindr41397
19,1670048107281940480,2023-06-17 12:37:51,"Lembang - Kedatangan Menteri Pertahanan RI Prabowo Subianto ke Koramil 0912/Lembang, Bandung Barat, Jumat (16/6) di… https://t.co/Kl83HfUBNm",,tangkulara
20,1670047336826044416,2023-06-17 12:34:47,"Lembang - Kedatangan Menteri Pertahanan RI Prabowo Subianto ke Koramil 0912/Lembang, Bandung Barat, Jumat (16/6) di… https://t.co/ZqWXSV7nPJ",,Syahriss0
21,1670047030130147328,2023-06-17 12:33:34,"@prabowo   Kang Dedi Mulyadi menjelaskan hal-hal yang dimiliki oleh Prabowo Subianto. 

Hal ini menjadi alasan kuat… https://t.co/Sl5D1F1nYo",jakarta,vanyaadisti
22,1670046580576243714,2023-06-17 12:31:47,"Lembang - Kedatangan Menteri Pertahanan RI Prabowo Subianto ke Koramil 0912/Lembang, Bandung Barat, Jumat (16/6) di… https://t.co/2t9mhdI0D2","Bone, Sulawesi Selatan",BwSahar
23,1670046464058486784,2023-06-17 12:31:19,"Menteri Pertahanan (Menhan) RI Prabowo Subianto melakukan pose fingerheart saat kunjungan kerja di Bandung, Jawa Ba… https://t.co/nFWznOrtku",,ferrysaputra761
24,1670044722306633729,2023-06-17 12:24:24,Jakarta - Survei Indonesia Political Opinion (IPO) merilis nama Menteri Pertahanan RI Prabowo Subianto sebagai soso… https://t.co/9io6M5nJyL,,dpcgerindr40877
25,1670044423533772800,2023-06-17 12:23:13,"Menteri Pertahanan (Menhan) RI Prabowo Subianto melakukan pose fingerheart saat kunjungan kerja di Bandung, Jawa Ba… https://t.co/SpEkegANKK",,amir_suhartono
26,1670043866840584195,2023-06-17 12:21:00,"RT @bengkeldodo: PS = Prabowo Subianto 
GP = Garda Prabowo 
AB = Aku praBowo 

passssssss 

ada ide lain ? https://t.co/x0GZXsQGKg",,Zhilfia_Natasya
27,1670043688603627520,2023-06-17 12:20:17,"RT @Kemhan_RI: Menteri Pertahanan Prabowo Subianto @prabowo mengunjungi Koramil 0912/Lembang, Kabupaten Bandung Barat, Jumat (16/6), dan me…",Pilang Payung 1 Geneng Ngawi ,LafiRaba
28,1670043637877723137,2023-06-17 12:20:05,"Menteri Pertahanan (Menhan) RI Prabowo Subianto melakukan pose fingerheart saat kunjungan kerja di Bandung, Jawa Ba… https://t.co/iWXCMrpUbq",,HarahapHp
29,1670043004311343105,2023-06-17 12:17:34,"@prabowo   Kang Dedi Mulyadi menjelaskan hal-hal yang dimiliki oleh Prabowo Subianto. 

Hal ini menjadi alasan kuat… https://t.co/gMSOgRlGh1",,RitaOktavina
30,1670042977811693568,2023-06-17 12:17:28,"RT @Rizwariryb: Prabowo Didoakan Menang oleh Pengusaha Tionghoa

#KitaSemuaBersatu #NeruskePakdhe Prabowo Subianto https://t.co/acujpKfJ1l",,Zhilfia_Natasya
31,1670042397936582657,2023-06-17 12:15:10,"Lembang - Kedatangan Menteri Pertahanan RI Prabowo Subianto ke Koramil 0912/Lembang, Bandung Barat, Jumat (16/6) di… https://t.co/ydrQXhVrKA",,dpcgerindr40877
32,1670041320025628672,2023-06-17 12:10:53,RT @yosephrosario_: Belasan pengemudi becak Soloraya terang-terangan menggelar konvoi ke petilasan Joko Tingkir untuk mendukung Prabowo Sub…,"Barbourville, KY",toranaga3000
33,1670040377812987905,2023-06-17 12:07:08,"Lembang - Kedatangan Menteri Pertahanan RI Prabowo Subianto ke Koramil 0912/Lembang, Bandung Barat, Jumat (16/6) di… https://t.co/PxaID4ijwG",,inur5125657686
34,1670040170434019328,2023-06-17 12:06:19,RT @yosephrosario_: Belasan pengemudi becak Soloraya terang-terangan menggelar konvoi ke petilasan Joko Tingkir untuk mendukung Prabowo Sub…,,BANGSAygSUJUD
35,1670038567849181184,2023-06-17 11:59:57,Jakarta - Survei Indonesia Political Opinion (IPO) merilis nama Menteri Pertahanan RI Prabowo Subianto sebagai soso… https://t.co/hmt0A7Qnrz,,inur5125657686
36,1670038290689589248,2023-06-17 11:58:50,"Menhan Prabowo Subianto Kunjungi Koramil 0912/Lembang, Ingatkan TNI Agar Dekat dengan Semua Unsur https://t.co/lbrfejCm0Q via @kabar_tangsel",Tangerang Selatan,Kabar_Tangsel
37,1670038252068442112,2023-06-17 11:58:41,"RT @bengkeldodo: PS = Prabowo Subianto 
GP = Garda Prabowo 
AB = Aku praBowo 

passssssss 

ada ide lain ? https://t.co/x0GZXsQGKg",,AbyVinda
38,1670034380277026818,2023-06-17 11:43:18,Prabowo Subianto capres paling top markotop.,,SegaranSuparlan
39,1670033407097835520,2023-06-17 11:39:26,@Akhmad67523072 @MandiriRusman @nunungmar1404 @SimbokeSarah @AbankTho2 @Lembayung071 @PaimoMontok @AriHend34760216… https://t.co/ef4D9nAuSG,,Joker_Wedoks
40,1670030259243327489,2023-06-17 11:26:56,"Lembang, Suara Jelata---Kedatangan Menteri Pertahanan RI Prabowo Subianto ke Koramil 0912/Lembang, Bandung Barat, J… https://t.co/5Y9Ioys0xp","Sinjai, Sulawesi Selatan",Suarajelata1
41,1670029053280280577,2023-06-17 11:22:08,Prabowo Subianto Dinilai Pantas Jadi Cawapres Ganjar di Pilpres 2024 - SuaraMetro #Prabowo #PrabowoUnggul https://t.co/PwBeTyEoak,,Akubknultramen
42,1670029046292582400,2023-06-17 11:22:06,CEK FAKTA: Menteri Pertahanan Prabowo Subianto Mundur dari Kabinet Kerja Presiden Joko Widodo? - SuaraMetro… https://t.co/XhmmuCTSoQ,,Akubknultramen
43,1670028029748477952,2023-06-17 11:18:04,"BANDUNG, https://t.co/1uJvjMYDn3 — Menteri Pertahanan RI Prabowo Subianto menghadiri acara Dialog Kebangsaan bertaj… https://t.co/jiIxnQQm9S",,Edelweis_jesi
44,1670027697106583552,2023-06-17 11:16:45,"Menteri Pertahanan (Menhan) RI Prabowo Subianto melakukan pose fingerheart saat kunjungan kerja di Bandung, Jawa Ba… https://t.co/Wi7s5Nf6LY",,alfianreza19
45,1670027533172215808,2023-06-17 11:16:06,"Jika Didampingi Erick Thohir, Prabowo Subianto Bakal Lebih Unggul di Pilpres 2024 - MSN #Prabowo #BangkitBersama https://t.co/kaYPGZlCIy",jakarta,Ini_ajunk
