,id,date,text,place,screen_name
0,1669697566022443008,2023-06-16 13:24:55,"RT @sio_may: WNI di Capitol Hill Washington DC, Deklarasi Dukung Ganjar Pranowo menjadi Presiden RI🇲🇨2024.

Para WNI menilai Ganjar Pranowo…",,TukangMu
1,1669697541825499141,2023-06-16 13:24:50,"RT @__RismaWidiono_: Sahabat Ganjar terus Berdedikasi untuk memajukan Bangsa Indonesia seperti yang dilakukan oleh Ganjar Pranowo.

Kali in…",Indonesia,seruanhl
2,1669697523769053184,2023-06-16 13:24:45,Suasana bergemuruh sambut kedatangan Ganjar Pranowo di Bandara I Gusti Ngurah Rai Bali https://t.co/b369SqWvXb,"Gorontalo, Indonesia",recky_sumilang
3,1669697321435815941,2023-06-16 13:23:57,"RT @B1nt4ng_K1r4r4: Ganjar ledekin Sandiaga Uno, ""besok pake baju ijo ya."" 

Wah jangan-jangan...🤔
https://t.co/bc5oCI4Fqr",Negeri diatas awan ☁️,denni_ciyuz
4,1669697305665245185,2023-06-16 13:23:53,"RT @elsaday__: Ganjar Pranowo tersanjung terhadap kebudayaan di pulau dewata bali

#SahabatGanjar #GanjarPranowo #Ganjar #MEnangkanGAnjar #…","Mataram, Indonesia",EkoSepu41124881
5,1669697246370353153,2023-06-16 13:23:39,"Cinta yg mereka berikan pada @ganjarpranowo adalah cinta yang tulus. Setulus cinta Ganjar Pranowo pada mereka.
Vide… https://t.co/LVDn0lK08h","Banjarmasin, Indonesia",vita_AVP
6,1669697181278953473,2023-06-16 13:23:24,"RT @ex_AnakLolina: Afghanistan, Suriah, Yaman hancur lebur hingga kini karena adanya gerombolan bodoh yang di mudah di bohongi politikus am…",Victorious Queen,otnayram_me
7,1669697098005229568,2023-06-16 13:23:04,"RT @sahabatganjar: Ganjar Pranowo dalam kunjungangya ke pulau dewata, turut memberikan aspresiasi kepada kekayaan budaya di Bali. Ganjar be…","Tangerang, Indonesia",ekoblora77
8,1669697097011175424,2023-06-16 13:23:04,"@ekowboy2 Tingkat Kepuasan Rakyat Indonesia Masa Kini untuk Kinerja dan Kepemimpinan Jokowi 82% , akan tetap berkes… https://t.co/P0Ac5FmLtk","DKI Jakarta, Indonesia",MarhanisSalean2
9,1669697058230644736,2023-06-16 13:22:54,"RT @wantahgdn__: Kanal ""Laporgub"" Jateng sangat membantu mempercepat menyelesaikan pembangunan maupun infrastruktur. 

Sejumlah aduan masya…",Indonesia,seruanhl
