,id,date,text,place,screen_name
0,1684228663053815808,2023-07-26 15:46:19,Relawan Optimistis Anies Baswedan Menjadi Capres 2024 https://t.co/vteoc2WiQ6,,OposisiCerdas
1,1684228637627924480,2023-07-26 15:46:13,"RT @Mdy_Asmara1701: Heboh!
Momen Kepala Desa se-Indonesia Sambut Pak Anies Baswedan dalam acara Rakernas Apdesi di Jambi

𝐈𝐭'𝐬 𝐓𝐢𝐦𝐞 #2024An…",Wherever of No where,chenk_koq_099
2,1684228561660706816,2023-07-26 15:45:55,"RT @bianca01403: Sholawat menggema di Pangandaran menyambut Anies Baswedan:
""Shalallahu 'alaa Muhammad.
Shalallahu 'alaihi wasallam.""

#Pro…",Indonesia,OdriSeva
3,1684228547232272384,2023-07-26 15:45:51,"RT @GunRomli: PKS dan Nasdem Setuju Anies Baswedan Pilih Susi Pudjiastuti Jadi Bacawapres 2024 https://t.co/MnFw07VCeE

Pelukan Anies-Susi…",,Penjagajokowi1
4,1684228546036916225,2023-07-26 15:45:51,"RT @musniumar: ANIES BASWEDAN: PAUD,  GIZI ANAK DAN PENDIDIKAN UNTUK SEMUA 

Belum lama, seorang pelajar SD menjadi viral di media sosial k…",,pramudiya165
5,1684228449274335232,2023-07-26 15:45:28,"RT @bianca01403: Anies Baswedan sudah mengusulkan UU perampasan aset hasil korupsi untuk memiskinkan koruptor pada tahun 2013

#ProJoBiangK…",kolong langit,kaulahimpianku
6,1684228399768936449,2023-07-26 15:45:16,"RT @abwnews_: Alumni Universitas Paramadina Bahagia Kedatangan Tamu Istimewa Anies Baswedan

https://t.co/ZT2oJGDrrX",Jakarta Capital Region,Rahadi0816
7,1684228392462487553,2023-07-26 15:45:14,RT @OposisiCerdas: Gerakan Relawan Anies Baswedan Makin Solid &amp; Meluas ke Seluruh Pelosok Tanah Air https://t.co/1VoL69OljJ,,LS6501017798561
8,1684228354793439232,2023-07-26 15:45:05,"RT @putrisakera: Bagus,bergerak dan bersatu tekad untuk mendukung kemenangan ANIES BASWEDAN dikandang banteng.
https://t.co/HTlE1z50kD","bekasi, indonesia",hermanku
9,1684228354529173504,2023-07-26 15:45:05,"RT @VIVAcoid: Anies Baswedan Ingin Desa Kuat dan Mandiri, Ini Gagasan Krusialnya https://t.co/e7AaqngzGh",,Eckay43676548
