,id,date,text,place,screen_name
0,1679495186555224066,2023-07-13 14:17:10,RT @MARQUEZ__93: Rakernas Apeksi 2023 Makassar  Tentang Visi-Misi (3) Kandidat Capres Membawa Indonesia 2024. Dari Cara Berbicara &amp; Penyamp…,,rman46
1,1679495150060601346,2023-07-13 14:17:01,"RT @KakekHalal: Di Depan Wali kota se-Indonesia, Ganjar Paparkan Visi Pemberantasan Korupsi 

Gubernur Jawa Tengah, Ganjar Pranowo diundang…","Jawa Tengah, Indonesia",tugimanuban
2,1679495143798476800,2023-07-13 14:17:00,"RT @AnakLolina2: Permasalahan wadas itu sudah selesai, semua pihak yang berkepentingan dengan pembangunan bendungan sudah mendapatkan hakny…","Yogyakarta, Indonesia",EdiArif96983478
3,1679495111586234370,2023-07-13 14:16:52,"RT @Joker_Wedoks: Ingat ya drun, program  pak Ganjar Pranowo yg gratis' hanya di 
Sekolah Nageri... Bukan swasta... https://t.co/HsivnNjXb3",Victorious Queen,otnayram_me
4,1679495091893993472,2023-07-13 14:16:48,RT @wantahgdn__: Kalau PKB jadi koalisi dengan PDIP akan menambah dukungan @ganjarpranowo dalam kontestansi Pilpres 2024 semakin kuat. Nasi…,Indonesia,wil_ws_
5,1679495076555390981,2023-07-13 14:16:44,"RT @DenBeskap: Bila lihat 3 kontestan bacapres, tampil dipanggung dengan kriteria :
- kesesuaian thema
- konten dan penjelasanya
- cara pen…",,benkdpj78
6,1679495054191386627,2023-07-13 14:16:39,"@HmfaqihA @FerryNLangelo @ganjarpranowo Gazzzkeuunn ,,, saudaraku wat semua pendukung Ganjar Pranowo",JAKARTA,NeilZurong
7,1679495019454148608,2023-07-13 14:16:30,RT @03__nakula: Ganjar Pranowo berkomitmen melanjutkan mega proyek Pemindahan Ibukota Negara (IKN) yang di inisiasi oleh Presiden Jokowi ji…,Tepian kali Gosek Jawa Tengah,idjorojorojo
8,1679495017860317184,2023-07-13 14:16:30,RT @MARQUEZ__93: Rakernas Apeksi 2023 Makassar  Tentang Visi-Misi (3) Kandidat Capres Membawa Indonesia 2024. Dari Cara Berbicara &amp; Penyamp…,"Jawa Dwipa, Indonesia",ntrahman2013
9,1679494960788414464,2023-07-13 14:16:16,"RT @Joker_Wedoks: Ingat ya drun, program  pak Ganjar Pranowo yg gratis' hanya di 
Sekolah Nageri... Bukan swasta... https://t.co/HsivnNjXb3","Jawa Tengah, Indonesia",Suharla65
10,1679494897517346816,2023-07-13 14:16:01,RT @HmfaqihA: Akun2 Pendukung atau Relawan2 Ganjar Pranowo @ganjarpranowo    seluruh Indonesia agar saling Follow diantara satu dan lainya.…,,militannkri01
11,1679494867028934657,2023-07-13 14:15:54,"RT @KakekHalal: Di Depan Wali kota se-Indonesia, Ganjar Paparkan Visi Pemberantasan Korupsi 

Gubernur Jawa Tengah, Ganjar Pranowo diundang…",,GomarusBudiatn4
12,1679494751228407809,2023-07-13 14:15:26,Ini Satu Kata @aniesbaswedan  Tentang Sosok @prabowo dan @ganjarpranowo   https://t.co/A2Da9puWqm,Indonesia,rmbantencom
13,1679494610010398723,2023-07-13 14:14:53,"RT @YepryR: PDIP Sebut 2 Program Utama Ganjar Pranowo jadi Presiden: Entaskan Kemiskinan dan Berantas Korupsi

Kader PDIP
21 kepala daerah…","DKI Jakarta, Indonesia",eko94n73n9
14,1679494470084198400,2023-07-13 14:14:19,"RT @PDI_Perjuangan: Ganjar Pranowo Berkomitmen Teruskan Pembangunan IKN 

Calon Presiden (Capres) dari PDI Perjuangan Ganjar Pranowo menyat…",,KartonRudi
15,1679494461355876352,2023-07-13 14:14:17,"RT @AnakLolina2: Selanjutnya Ganjar Pranowo mengatakan, ketua korlap tukang rusuh sudah mendapatkan bagiannya.

Lalu siapa yang ribut? Mere…",Indonesia,wil_ws_
16,1679494456159113217,2023-07-13 14:14:16,Komunitas Ojek Online (Kajol) Indonesia dukung Ganjar Pranowo kembali melakukan bedah pangkalan / basecamp pengemud… https://t.co/992WmUboKo,HATI mu dekat JANTUNG,21aditya_bima
17,1679494449427267585,2023-07-13 14:14:14,RT @wantahgdn__: Kalau PKB jadi koalisi dengan PDIP akan menambah dukungan @ganjarpranowo dalam kontestansi Pilpres 2024 semakin kuat. Nasi…,Tepian kali Gosek Jawa Tengah,idjorojorojo
18,1679494448869433344,2023-07-13 14:14:14,"RT @AnakLolina2: Permasalahan wadas itu sudah selesai, semua pihak yang berkepentingan dengan pembangunan bendungan sudah mendapatkan hakny…",Indonesia,wil_ws_
19,1679494447585951744,2023-07-13 14:14:14,RT @HmfaqihA: Akun2 Pendukung atau Relawan2 Ganjar Pranowo @ganjarpranowo    seluruh Indonesia agar saling Follow diantara satu dan lainya.…,JAKARTA,NeilZurong
20,1679494418355871744,2023-07-13 14:14:07,RT @HmfaqihA: Akun2 Pendukung atau Relawan2 Ganjar Pranowo @ganjarpranowo    seluruh Indonesia agar saling Follow diantara satu dan lainya.…,"Jember, Jawa Timur",JokoSut22826110
21,1679494394226049024,2023-07-13 14:14:01,RT @HmfaqihA: Akun2 Pendukung atau Relawan2 Ganjar Pranowo @ganjarpranowo    seluruh Indonesia agar saling Follow diantara satu dan lainya.…,Nusantara ,AmandaVirza
22,1679494378690330624,2023-07-13 14:13:58,"RT @_zhyme: @ganjarpranowo sampaikan, di bawah kepemimpinannya, Jateng berkomitmen berantas korupsi dgn tagline 'Mboten Korupsi, Mboten Nga…",Jakarta Raya,FirzaHusain
23,1679494346612285442,2023-07-13 14:13:50,RT @Yulia_NS79: Foto Kaesang yang memakai kaos @ganjarpranowo menjadi viral di media sosial memberikan isyarat dukungan dari Kaesang kepada…,Indonesia,wil_ws_
24,1679494232049094658,2023-07-13 14:13:23,"RT @firzahusainInc: Mantap nih kak Kaesang &amp; pa Ganjar Pranowo, calon Walikota Depok dan Presiden Indonesia 👍👍🙏 
#TerusMajuBersamaGanjar ht…",Tepian kali Gosek Jawa Tengah,idjorojorojo
25,1679493900724215812,2023-07-13 14:12:04,"RT @Marbot_Udien: Di Sukoharjo, Ganjar Pranowo menikmati serunya ngopi bareng  bersama warga dari berbagai elemen masyarakat. 

Dari kegiat…",Tepian kali Gosek Jawa Tengah,idjorojorojo
26,1679493895049342976,2023-07-13 14:12:02,@yudisupria @KakekHalal Noh tanya SBY dan Ibas Ganjar Pranowo bersih,,RondangSib1136
27,1679493803957420033,2023-07-13 14:11:41,RT @MARQUEZ__93: Rakernas Apeksi 2023 Makassar  Tentang Visi-Misi (3) Kandidat Capres Membawa Indonesia 2024. Dari Cara Berbicara &amp; Penyamp…,"Pakkat, Indonesia",sianturidoel
28,1679493799566004225,2023-07-13 14:11:39,"RT @AnakLolina2: Pendukung Ganjar Pranowo jangan tiru cara keji seperti ini dengar sebar fitnah terhadap lawan politik ya...

Junjungan pem…",Di Hatimu! ,NgkongRoses
29,1679493723850416128,2023-07-13 14:11:21,RT @Yulia_NS79: Foto Kaesang yang memakai kaos @ganjarpranowo menjadi viral di media sosial memberikan isyarat dukungan dari Kaesang kepada…,Di Hatimu! ,NgkongRoses
30,1679493674764472321,2023-07-13 14:11:10,"RT @AnakLolina2: Permasalahan wadas itu sudah selesai, semua pihak yang berkepentingan dengan pembangunan bendungan sudah mendapatkan hakny…","Maryland, USA",zeni8852
31,1679493614316179457,2023-07-13 14:10:55,"RT @AnakLolina2: Permasalahan wadas itu sudah selesai, semua pihak yang berkepentingan dengan pembangunan bendungan sudah mendapatkan hakny…",,SahabatSaber
32,1679493558825517057,2023-07-13 14:10:42,"RT @AnakLolina2: Permasalahan wadas itu sudah selesai, semua pihak yang berkepentingan dengan pembangunan bendungan sudah mendapatkan hakny…","Sumatera Utara, Indonesia",rita76wati
33,1679493535987539973,2023-07-13 14:10:37,"RT @KakekHalal: Di Depan Wali kota se-Indonesia, Ganjar Paparkan Visi Pemberantasan Korupsi 

Gubernur Jawa Tengah, Ganjar Pranowo diundang…",,SniperJP3029
34,1679493472578076672,2023-07-13 14:10:21,RT @MARQUEZ__93: Rakernas Apeksi 2023 Makassar  Tentang Visi-Misi (3) Kandidat Capres Membawa Indonesia 2024. Dari Cara Berbicara &amp; Penyamp…,"cinere Depok, Jawa Barat",dedy_lasta
35,1679493437090037761,2023-07-13 14:10:13,"RT @AnakLolina2: Permasalahan wadas itu sudah selesai, semua pihak yang berkepentingan dengan pembangunan bendungan sudah mendapatkan hakny…",,jiwe3107
36,1679493358576877571,2023-07-13 14:09:54,RT @HmfaqihA: Akun2 Pendukung atau Relawan2 Ganjar Pranowo @ganjarpranowo    seluruh Indonesia agar saling Follow diantara satu dan lainya.…,Indonesia,P_ysf
37,1679493344513376257,2023-07-13 14:09:51,"RT @Hudakeyy: Satuan Polisi Pamong Praja ( Satpol PP ) Rangkasbitung Kabupaten Lebak, Menertibkan Baliho &amp; Spanduk Ganjar Pranowo Didepan K…",,MOHAMADSOPYAN14
38,1679493305233723397,2023-07-13 14:09:42,RT @HmfaqihA: Akun2 Pendukung atau Relawan2 Ganjar Pranowo @ganjarpranowo    seluruh Indonesia agar saling Follow diantara satu dan lainya.…,Anyer Banten,wakgym
39,1679493284035727362,2023-07-13 14:09:37,RT @MARQUEZ__93: Rakernas Apeksi 2023 Makassar  Tentang Visi-Misi (3) Kandidat Capres Membawa Indonesia 2024. Dari Cara Berbicara &amp; Penyamp…,,RiyanHdy2
40,1679493216759091203,2023-07-13 14:09:21,RT @wantahgdn__: Kalau PKB jadi koalisi dengan PDIP akan menambah dukungan @ganjarpranowo dalam kontestansi Pilpres 2024 semakin kuat. Nasi…,Di Hatimu! ,NgkongRoses
41,1679493204494934020,2023-07-13 14:09:18,RT @kesittt: Yuk kita gassspool untuk Ganjar Pranowo 🔥🤟 https://t.co/GlJJ7N27T2,,Jaelani151Akbar
42,1679493043085541376,2023-07-13 14:08:39,RT @VIVAcoid: Masalah korupsi merupakan hal utama yang akan dibereskan Ganjar Pranowo jika nantinya dia terpilih menjadi Presiden 2024 mend…,Landasan Ulin-Kapuas,efebz_1897
