,id,date,text,place,screen_name
0,1677653365508153344,2023-07-08 12:18:26,"RT @RstmBcl: Sodron pasti KEDER. 😂😂

Ribuan Gerakan Emak""Relawan Ganjar ( GEMAR ) di Surabaya deklarasi dukung dan siap menangkan @ganjarpr…","Setia Budi, Indonesia",Maruahalsiahaa2
1,1677653289134067712,2023-07-08 12:18:08,RT @inilahdotcom: Survei terbaru Saiful Mujani Research and Consulting (SMRC) mencoba menghadapkan bakal calon presiden (bacapres) PDIP Gan…,,inspirasi_jalan
2,1677653278673494017,2023-07-08 12:18:05,"RT @Eil_Thia: Gaes ternyata pak Ganjar Pranowo lulusan Universitas Gadjah Mada (UGM), Fakultas Hukum.
Berarti sama dengan pak Jokowi ya..…",Indonesia,seruanhl
3,1677653244053716992,2023-07-08 12:17:57,"RT @Marbot_Udien: Ganjar Pranowo merupakan sosok pemimpin yang pintar, luwes, bersahaja dan juga merakyat kepada seluruh kalangan kelas mas…",Indonesia,seruanhl
4,1677653206242050055,2023-07-08 12:17:48,RT @B1nt4ng_K1r4r4: Ganjar sampaikan komitmennya untuk memperjuangkan hak-hak perempuan di depan ribuan relawan yang hadiri Kongres Gerakan…,Indonesia,seruanhl
5,1677653198478381057,2023-07-08 12:17:46,"RT @Miduk17: Well Said, Jenderal (Purn) Andika Perkasa

""Saya lebih COCOK mendukung mas Ganjar Pranowo,""

Orang baik akan selalu bersama de…",,apabeiye87
6,1677653172075233280,2023-07-08 12:17:40,"RT @B1nt4ng_K1r4r4: ""Menang satu putaran, kenapa tidak?"" 
PDIP dan parpol pendukung  beserta para relawan akan rutin dalam menggelar rapat…",Indonesia,seruanhl
7,1677653162830999552,2023-07-08 12:17:37,"RT @Fita_Shanty: Jateng Bersholawat

Habib Syech meminta Syechermania mendoakan keluarga istri Pak Ganjar Pranowo  ibu Siti Atikoh yg merup…","Tenggilis Mejoyo, Indonesia",SuratmanSoer
8,1677653143533019139,2023-07-08 12:17:33,"RT @ChantiqueTiyara: Gubernur Jateng Ganjar Pranowo, menerima kunjungan Gubernur Provinsi di Korea Selatan Chung Cheong Buk-Do, Kim Young H…",Indonesia,seruanhl
9,1677653106606358529,2023-07-08 12:17:24,"RT @KakekHalal: Ganjar Datang Semua Senang
 
Suatu ketika, Ganjar Pranowo sedang menggelar dialog bersama warga. Datanglah rombongan penari…","Kebumen, Indonesia",MZianu
10,1677653083093110785,2023-07-08 12:17:18,"RT @Marbot_Udien: Ganjar Pranowo menjamin kesejahteraan guru dan perbaikan kualitas tenaga pengajar, khususnya guru honorer di Jawa Tengah.…",Indonesia,seruanhl
11,1677653059705643008,2023-07-08 12:17:13,"RT @journalizm_: Ehemmm...
Mantan Panglima TNI, Andika Perkasa, blak2an lebih milih dukung @ganjarpranowo drpd bacapres lainnya. 

Bahkan i…",Indonesia,seruanhl
12,1677653045432426499,2023-07-08 12:17:09,"RT @AqiaqiH: Gawat. Gawat nih❗️
Pak Ganjar Pranowo diseruduk emak-emak.
 Nganjuk keren🙏 https://t.co/Me1aZiGVWc",,ChairilAmri12
13,1677653017800351744,2023-07-08 12:17:03,Koalisi partai politik (parpol) yang mengusung Ganjar Pranowo sebagai bakal calon presiden (bacapres) bakal bertamb… https://t.co/Q6jwHyNWWD,,inilahdotcom
14,1677653009055244288,2023-07-08 12:17:01,"RT @Eil_Thia: Kerja nyata @ganjarpranowo
👇
Gubernur Jawa Tengah Ganjar Pranowo teken kerja sama  dengan Gubernur Provinsi Chung Cheong Buk-…",Indonesia,seruanhl
15,1677652985747480576,2023-07-08 12:16:55,RT @Marbot_Udien: Gaya berpakaian dan gaya kepemimpinan Ganjar Pranowo dinilai disukai banyak kalangan anak muda. Tak heran ia juga memilik…,Indonesia,seruanhl
16,1677652959734423552,2023-07-08 12:16:49,"RT @KakekHalal: Andika Perkasa Blak-blakan Lebih Pilih Dukung Ganjar Pranowo di Pilpres 2024, Ini Alasannya

Bakal calon presiden (capres)…",Yogya 9/9/2020,GustiMberkahi
17,1677652896744366082,2023-07-08 12:16:34,"Jadi ngeri yaa
Ntar JIS bagus bagus jadi sama kondisinya kaya stadion jatidiri

Eman eman.. Takut nyesel… https://t.co/lczdRyEToX",,embie056736821
18,1677652860971143169,2023-07-08 12:16:25,RT @Catatan_ali7: Awal GANJAR PRANOWO ditetapkan Sebagai CAPRES PDIP saya sudah Prediksi JAWA TENGAH akan banjir penghargaan jadi sudah tid…,United States,Pipin28542108
19,1677652840175771649,2023-07-08 12:16:21,"RT @Tan_Mar3M: Sabar njar 🤣
https://t.co/YZWeS72awe",,kopihit_am
20,1677652837155901440,2023-07-08 12:16:20,"RT @KakekHalal: Andika Perkasa Blak-blakan Lebih Pilih Dukung Ganjar Pranowo di Pilpres 2024, Ini Alasannya

Bakal calon presiden (capres)…","Jawa Barat, Indonesia",NataprajaSule
21,1677652731904008193,2023-07-08 12:15:55,"RT @ch_chotimah2: Di cari twet yg hilang!!!

BuzzeRP @prabowo ini niatnya ingin menjatuhkan Ganjar malah dia yg kena bully.

Saran aja buat…",,gdwi164
22,1677652691575779329,2023-07-08 12:15:45,"Ganjar pranowo pemimpin yang merakyat 👍
#GanjarCapres https://t.co/1hTkMRSkXm",banten,merry_gemoy
23,1677652684151693312,2023-07-08 12:15:43,"RT @Miduk17: Well Said, Jenderal (Purn) Andika Perkasa

""Saya lebih COCOK mendukung mas Ganjar Pranowo,""

Orang baik akan selalu bersama de…"," JEDDAH , SAUDI ARABIA ",TinaDubie
24,1677652660772798464,2023-07-08 12:15:38,"Ganjar pranowo pemimpin yang peduli rakyat nya. 
#GanjarCapres https://t.co/9UaJQwpiG0",banten,merry_gemoy
25,1677652637972561920,2023-07-08 12:15:32,"Ganjar pranowo the next presiden RI 2024
#GanjarCapres https://t.co/qVCwnRXTe4",banten,merry_gemoy
26,1677652596876804099,2023-07-08 12:15:23,RT @wantahgdn__: Kalau pajang foto Jokowi dengan Prabowo hal biasa karena menteri. Kalau Ganjar Pranowo foto bersama Jokowi itu luar biasa.,Indonesia ,_Rizmaya__
27,1677652384733089792,2023-07-08 12:14:32,"RT @KakekHalal: Ganjar Datang Semua Senang
 
Suatu ketika, Ganjar Pranowo sedang menggelar dialog bersama warga. Datanglah rombongan penari…",,BahamasJefry
28,1677652355511382019,2023-07-08 12:14:25,"Mantap Pak Ganjar,  Indonesia butuh Pemimpin seperti Ganjar Pranowo. 
#GanjarCapres https://t.co/Ony3aXkXEU","Semarang, Indonesia",LisaWri39975245
29,1677652310313541632,2023-07-08 12:14:14,"Mantap Pak Ganjar,  Indonesia butuh Pemimpin seperti Ganjar Pranowo. 
#GanjarCapres https://t.co/1dMCRbkmwU","Semarang, Indonesia",LisaWri39975245
30,1677652260887859201,2023-07-08 12:14:02,"Mantap Pak Ganjar,  Indonesia butuh Pemimpin seperti Ganjar Pranowo. 
#GanjarCapres https://t.co/g6c9b0K8a4","Semarang, Indonesia",LisaWri39975245
31,1677652239631155200,2023-07-08 12:13:57,@KmalRukmana @marrd55 Siga ganjar Pranowo,Cayman Islands,Arlkher
32,1677652201320349696,2023-07-08 12:13:48,"Mantap Pak Ganjar,  Indonesia butuh Pemimpin seperti Ganjar Pranowo. 
#GanjarCapres https://t.co/afc45EDKXj","Semarang, Indonesia",LisaWri39975245
33,1677652171503063040,2023-07-08 12:13:41,Calon presiden (capres) PDI Perjuangan (PDIP) Ganjar Pranowo hadir untuk bertemu puluhan ribu emak-emak di Jatim In… https://t.co/ElMmU404C0,,siagaselalu
34,1677652132726718465,2023-07-08 12:13:32,"Halo Sahabat! 

Pesta Rakyat Ganjar Pranowo ke-8 kembali hadir!! Catat ya tanggalnya:

🗓️ : Minggu, 16 Juli 2023
📍… https://t.co/xHvCxKOzLZ",,waspadaselalu1
35,1677652093744873474,2023-07-08 12:13:23,"RT @KakekHalal: Andika Perkasa Blak-blakan Lebih Pilih Dukung Ganjar Pranowo di Pilpres 2024, Ini Alasannya

Bakal calon presiden (capres)…","Sukoharjo, Indonesia",LekMarteg
36,1677652053139791872,2023-07-08 12:13:13,"RT @triwul82: Relawan Ganjar semakin masif bermunculan di tanah air, utamanya dari kaum emak-emak, mereka dengan semangat emak-emak terus m…",,ChairilAmri12
37,1677652013184876544,2023-07-08 12:13:03,"RT @Miduk17: Well Said, Jenderal (Purn) Andika Perkasa

""Saya lebih COCOK mendukung mas Ganjar Pranowo,""

Orang baik akan selalu bersama de…",Indonesia,seruanhl
38,1677652001566633986,2023-07-08 12:13:01,"Halo Sahabat! 

Pesta Rakyat Ganjar Pranowo ke-8 kembali hadir!! Catat ya tanggalnya:

🗓️ : Minggu, 16 Juli 2023
📍… https://t.co/WkXiasXXOO",,siagaselalu
39,1677651975142531072,2023-07-08 12:12:54,RT @bams_1eng: Ganjar Pranowo baru saja diberi penghargan Satya Lencana Wira Karya 2023 oleh Presiden Jokowi atas bakti kerjanya menurunkan…,,ChairilAmri12
40,1677651959099301888,2023-07-08 12:12:50,"RT @YRadianto: Ganjar Pranowo dan Siti Atiqoh.

Merekalah yang akan melanjutkan peran Pak Jokowi dan Ibu Iriana bagi Indonesia.
. https://t…",Indonesia,seruanhl
41,1677651941126733824,2023-07-08 12:12:46,"RT @AnakLolina2: Wajarlah di puji setinggi langit oleh AS, Yohanes di persiapkan oleh mereka utk jadi BONEKA seperti penguasa Orba.

AS tdk…",Indonesia,seruanhl
42,1677651907702317056,2023-07-08 12:12:38,RT @bams_1eng: Ganjar Pranowo baru saja diberi penghargan Satya Lencana Wira Karya 2023 oleh Presiden Jokowi atas bakti kerjanya menurunkan…,Timor Leste,johnraflo24
43,1677651810872602624,2023-07-08 12:12:15,RT @Marbot_Udien: Gaya berpakaian dan gaya kepemimpinan Ganjar Pranowo dinilai disukai banyak kalangan anak muda. Tak heran ia juga memilik…,,ChantiqueTiyara
44,1677651708523208706,2023-07-08 12:11:51,"RT @KakekHalal: Andika Perkasa Blak-blakan Lebih Pilih Dukung Ganjar Pranowo di Pilpres 2024, Ini Alasannya

Bakal calon presiden (capres)…","Depok, Indonesia",RstmBcl
45,1677651700428181504,2023-07-08 12:11:49,"RT @Miduk17: Ganjar tak hanya membangun BENDA2 mati untuk sekadar SELFIE, tetapi Ganjar membangun MANUSIA

Ganjar Pranowo SUKSES menurunkan…",Timor Leste,johnraflo24
46,1677651681549639681,2023-07-08 12:11:44,@tempodotco https://t.co/m7ZS4ST8dC. Biaya renovasi stadion Jatidiri Semarang menghabiskan dana satu trilyun. Itu s… https://t.co/6qzm9UePO6,,RahmanElmustian
47,1677651672406061057,2023-07-08 12:11:42,"RT @YRadianto: Yang paling kiri dan paling tinggi tuh Ganjar Pranowo ya, manteman?
. https://t.co/VcOhMrbmhM",Timor Leste,johnraflo24
48,1677651601794928640,2023-07-08 12:11:25,"RT @Ari3Pras: Tetap semangat kepada seluruh perempuan Indonesia 🇲🇨💪💪

Perempuan adalah makhluk pilihan Yang Maha Kuasa untuk mendidik gener…",,ChairilAmri12
49,1677651499726548993,2023-07-08 12:11:01,RT @Catatan_ali7: Awal GANJAR PRANOWO ditetapkan Sebagai CAPRES PDIP saya sudah Prediksi JAWA TENGAH akan banjir penghargaan jadi sudah tid…,Gintung_Chandraca_Red Komplexs,sharjansaleh
50,1677651476032942080,2023-07-08 12:10:55,"RT @Miduk17: Well Said, Jenderal (Purn) Andika Perkasa

""Saya lebih COCOK mendukung mas Ganjar Pranowo,""

Orang baik akan selalu bersama de…","Kota Malang, Jawa Timur",jumprollus
51,1677651446584717314,2023-07-08 12:10:48,"RT @msobri99: Puluhan ribu Gerakan Emak-emak Relawan Ganjar Pranowo ""GEMAR GP""yang berasal dari berbagai kota dan kabupaten di Jawa Timur s…","Tenggilis Mejoyo, Indonesia",SuratmanSoer
52,1677651344944164865,2023-07-08 12:10:24,Sebelum mengenal lebih dekat bakal calon presiden usungan PDIP Ganjar. Ini lah perjalanan karier politik Ganjar Pra… https://t.co/kZhRv7AOry,,siagaselalu
53,1677651243475546112,2023-07-08 12:10:00,RT @Catatan_ali7: Awal GANJAR PRANOWO ditetapkan Sebagai CAPRES PDIP saya sudah Prediksi JAWA TENGAH akan banjir penghargaan jadi sudah tid…,,Riski1237246449
54,1677651178895859714,2023-07-08 12:09:44,RT @Marbot_Udien: Gaya berpakaian dan gaya kepemimpinan Ganjar Pranowo dinilai disukai banyak kalangan anak muda. Tak heran ia juga memilik…,"Semarang, Jawa Tengah",AntoniusCDN
55,1677651112084795394,2023-07-08 12:09:29,"Ganjar Pranowo menerima penghargaan tanda kehormatan Satyalancana Wira Karya 2023. 

Penghargaan ini diberikan atas… https://t.co/5SGtlXRcn8",,waspadaselalu1
56,1677650978135502850,2023-07-08 12:08:57,RT @HermanBudiSant4: Pemerintah Beri Penghargaan Ganjar Pranowo Berkat Turunkan Stunting (Sumber :https://t.co/q1nmu1VC7f)..Catatanku (sumb…,,TotoRah25194686
57,1677650976956903425,2023-07-08 12:08:56,"RT @AnakLolina2: Wajarlah di puji setinggi langit oleh AS, Yohanes di persiapkan oleh mereka utk jadi BONEKA seperti penguasa Orba.

AS tdk…",Gn.TgbnPrahu ... {bawah dikit},dirgantra00
58,1677650948511117312,2023-07-08 12:08:50,"Gubernur JatengGanjar Pranowo menerima penghargaan tanda kehormatan Satyalancana Wira Karya 2023. 
Penghargaan ini… https://t.co/Amb6Eq2S8N",,siagaselalu
59,1677650816843546624,2023-07-08 12:08:18,"RT @RatnaJk_2: Puluhan ribu emak-emak Surabaya deklarasikan di Jatim Expo dukung Ganjar Pranowo di Pilpres 2024.

Surabaya basis Banteng Mo…",Gn.TgbnPrahu ... {bawah dikit},dirgantra00
60,1677650801643393026,2023-07-08 12:08:15,"RT @LaingenLisa: Senada dengan Puspa, Kepala Desa Oeseli Jeskiel mengapresiasi langkah yang dilakukan oleh Orang Muda Ganjar NTT, menurutny…",🇮🇩 Pancasila,Urrangawak
61,1677650794781503488,2023-07-08 12:08:13,"RT @AnakLolina2: Wajarlah di puji setinggi langit oleh AS, Yohanes di persiapkan oleh mereka utk jadi BONEKA seperti penguasa Orba.

AS tdk…",,Yulia_4ja
62,1677650772107067392,2023-07-08 12:08:07,"RT @LaingenLisa: Ia menegaskan PDIP, PPP, dan Perindo memiliki komitmen untuk menggerakkan mesin politik partai, dari struktural, eksekutif…",🇮🇩 Pancasila,Urrangawak
63,1677650767061356547,2023-07-08 12:08:06,Gaya berpakaian dan gaya kepemimpinan Ganjar Pranowo dinilai disukai banyak kalangan anak muda. Tak heran ia juga m… https://t.co/8uVt786Sxa,"Kota Pekalongan, Jawa Tengah",Marbot_Udien
64,1677650705044103168,2023-07-08 12:07:51,"RT @Joker_Wedoks: Udah di bilangin Ama pak Dhe.. Ojo grasa grusu kayak yg kemaren itu ngebet keliling Indonesia,, akhirnya ya layu sebelum…",,herry_tinju
65,1677650691505127424,2023-07-08 12:07:48,"RT @KakekHalal: Andika Perkasa Blak-blakan Lebih Pilih Dukung Ganjar Pranowo di Pilpres 2024, Ini Alasannya

Bakal calon presiden (capres)…",Indonesia,Sentani_Man
66,1677650579324284929,2023-07-08 12:07:22,"RT @PDI_Perjuangan: Hasto Pastikan Cawapres Ganjar Pranowo Digodok Dalam Jangka Waktu Dua Bulan

Sekretaris Jenderal (Sekjen) DPP PDI Perju…",,FxKhtx
67,1677650569891295232,2023-07-08 12:07:19,"RT @Joker_Wedoks: Beda kelas.. cara menyampaikan narasi ke orang2...
 
*Pak Ganjar Pranowo 👍✅

*Wan Utang bunder bahasanya.. 👎🤭 https://t.c…","Jakarta, Indonesia",Skazie
68,1677650511653388288,2023-07-08 12:07:05,"RT @Miduk17: Ganjar tak hanya membangun BENDA2 mati untuk sekadar SELFIE, tetapi Ganjar membangun MANUSIA

Ganjar Pranowo SUKSES menurunkan…",,HariRianto2
69,1677650487720701952,2023-07-08 12:07:00,"RT @Miduk17: Well Said, Jenderal (Purn) Andika Perkasa

""Saya lebih COCOK mendukung mas Ganjar Pranowo,""

Orang baik akan selalu bersama de…",,KikiDaliyo
70,1677650477104893953,2023-07-08 12:06:57,"RT @KakekHalal: Andika Perkasa Blak-blakan Lebih Pilih Dukung Ganjar Pranowo di Pilpres 2024, Ini Alasannya

Bakal calon presiden (capres)…",Kahyangan ,wongAyoe2021
71,1677650317952024576,2023-07-08 12:06:19,"RT @Miduk17: Well Said, Jenderal (Purn) Andika Perkasa

""Saya lebih COCOK mendukung mas Ganjar Pranowo,""

Orang baik akan selalu bersama de…","Sumatera Utara, Indonesia",rita76wati
72,1677650271877607424,2023-07-08 12:06:08,RT @bams_1eng: Ganjar Pranowo baru saja diberi penghargan Satya Lencana Wira Karya 2023 oleh Presiden Jokowi atas bakti kerjanya menurunkan…,In your Heart 💓,Dew0W1snu
73,1677650218341527552,2023-07-08 12:05:55,"RT @KakekHalal: Jateng Kembali Membuat Prestasi Membanggakan

Provinsi yang dipimpin seorang Ganjar Pranowo ini tak henti-hentinya mendapat…",In your Heart 💓,Dew0W1snu
74,1677650202361229314,2023-07-08 12:05:52,"RT @AnakLolina2: Wajarlah di puji setinggi langit oleh AS, Yohanes di persiapkan oleh mereka utk jadi BONEKA seperti penguasa Orba.

AS tdk…",🇮🇩 Pancasila,Urrangawak
75,1677650173424726016,2023-07-08 12:05:45,"RT @AnakLolina2: Mantaapp... Jenderal Andika bukan saja mendukung tp akan menjadi timses untuk menangkan Ganjar Pranowo.

Janjinya akan mem…",In your Heart 💓,Dew0W1snu
76,1677650141673832448,2023-07-08 12:05:37,"RT @RatnaJk_2: Puluhan ribu emak-emak Surabaya deklarasikan di Jatim Expo dukung Ganjar Pranowo di Pilpres 2024.

Surabaya basis Banteng Mo…",In your Heart 💓,Dew0W1snu
77,1677650009557442560,2023-07-08 12:05:06,"RT @AnakLolina2: Mantaapp... Jenderal Andika bukan saja mendukung tp akan menjadi timses untuk menangkan Ganjar Pranowo.

Janjinya akan mem…",Every where,HendryGoenaOne
78,1677649974958628867,2023-07-08 12:04:57,"RT @Miduk17: Tanpa PIDATO2, tanpa Gebrak2 meja, tanpa KELEBIHAN BAYAR

Ganjar Pranowo sukses membawa Jateng menjadi Provinsi dgn PENURUNAN…","Sidoarjo, Indonesia",DapureMamiku
79,1677649957371940869,2023-07-08 12:04:53,"Andika Perkasa Blak-blakan Lebih Pilih Dukung Ganjar Pranowo di Pilpres 2024, Ini Alasannya

Bakal calon presiden (… https://t.co/JnAnphHtNL",Indonesia 🇮🇩,KakekHalal
80,1677649920915025921,2023-07-08 12:04:45,"RT @Miduk17: Well Said, Jenderal (Purn) Andika Perkasa

""Saya lebih COCOK mendukung mas Ganjar Pranowo,""

Orang baik akan selalu bersama de…",,jhon_sitorus20
81,1677649894700617729,2023-07-08 12:04:38,"RT @AnakLolina2: Mantaapp... Jenderal Andika bukan saja mendukung tp akan menjadi timses untuk menangkan Ganjar Pranowo.

Janjinya akan mem…",🇮🇩 Pancasila,Urrangawak
82,1677649892901273601,2023-07-08 12:04:38,"RT @ch_chotimah2: Di cari twet yg hilang!!!

BuzzeRP @prabowo ini niatnya ingin menjatuhkan Ganjar malah dia yg kena bully.

Saran aja buat…","Jakarta, Indonesia",Skazie
83,1677649851218268160,2023-07-08 12:04:28,"RT @Miduk17: Well Said, Jenderal (Purn) Andika Perkasa

""Saya lebih COCOK mendukung mas Ganjar Pranowo,""

Orang baik akan selalu bersama de…","Bogor, Indonesia",syueb2011
