,id,date,text,place,screen_name
0,1668969391156002817,2023-06-14 13:11:25,"Pesan Sekda Jepara untuk siswa SMA pemilih pemula Pemilu 2024: Jangan Asal Coblos
#PemiluSerentak2024… https://t.co/6gBXbbX5iD","Banten, Indonesia",DuniaInform221
1,1668969173769416708,2023-06-14 13:10:33,"Hikmahbudhi komitmen dukung suhu Politik Jelang 2024 tetap Adem
#PemiluSerentak2024
#Pemilu2024SesuaiTahapan… https://t.co/GDw7qt7pDu","Banten, Indonesia",DuniaInform221
2,1668968760097796097,2023-06-14 13:08:55,"Pemilu 2024, Hikmahbudhi ajak Mahasiswa jaga persatuan dan keutuhan Bangsa
#PemiluSerentak2024… https://t.co/sYtqJL8WsL","Banten, Indonesia",DuniaInform221
3,1668968660680179714,2023-06-14 13:08:31,"Kirab Pemilu 2024 tingkatkan kesadaran berdemokrasi dan membentuk pemilih cerdas
#PemiluSerentak2024… https://t.co/DNniixTn0D","Banten, Indonesia",DuniaInform221
4,1668968122232246272,2023-06-14 13:06:22,"Pemilu 2024, Hikmahbidhi ajak Mahasiswa jaga persatuan dan keutuhan bangsa
#PemiluSerentak2024… https://t.co/ibSmEpo4vn","Papua Barat, Indonesia",PesonaNegeriku2
5,1668968047208718338,2023-06-14 13:06:05,"Sosialisasi Pemilu 2024, KPU Jember sasar kalangan pelajar
#PemiluSerentak2024
#Pemilu2024SesuaiTahapan… https://t.co/vhzW2Oawt6","Papua Barat, Indonesia",PesonaNegeriku2
6,1668967980758351878,2023-06-14 13:05:49,"Kirab Pemilu 2024 ingkatkan kesadaran berdomokrasi dan membentuk Pemilih Cerdas
#PemiluSerentak2024… https://t.co/Vd0s0PSyw1","Papua Barat, Indonesia",PesonaNegeriku2
7,1668967165859618816,2023-06-14 13:02:34,"Himhbudhi komitmen dukung suhu politik jelang 2024 tetap adem
#PemiluSerentak2024
#Pemilu2024SesuaiTahapan… https://t.co/6LY5tURYYK","West Papua, Indonesia",anugerah_negeri
8,1668966964579151872,2023-06-14 13:01:46,"Pemilu 2024, Hikmahbidhi ajak Mahasiswa jaga persatuan dan keutuhan bangsa
#PemiluSerentak2024… https://t.co/eyj1eZg8Qx","West Papua, Indonesia",anugerah_negeri
9,1668966521664831490,2023-06-14 13:00:01,"Sosialisasi Pemilu 2024, KPU Jember sasar kalangan pelajar
#PemiluSerentak2024
#Pemilu2024SesuaiTahapan… https://t.co/XVrHIds2rv","West Papua, Indonesia",anugerah_negeri
10,1668966338625241088,2023-06-14 12:59:17,"Kirab Pemilu 2024 ingkatkan kesadaran berdomokrasi dan membentuk Pemilih Cerdas
#PemiluSerentak2024… https://t.co/U1gRWnbUeP","West Papua, Indonesia",anugerah_negeri
11,1668955252094009345,2023-06-14 12:15:14,Mari jadikan momentum Pemilu sebagai ajang asah wawasan dan jalin persatuan #PemiluSerentak2024… https://t.co/m46P9gzNaO,indonesia,roverfest2015
12,1668955251708133376,2023-06-14 12:15:14,Mari jadikan momentum Pemilu sebagai ajang asah wawasan dan jalin persatuan #PemiluSerentak2024… https://t.co/nYS0Vt488n,indonesia,roverfest2015
13,1668955248117837826,2023-06-14 12:15:13,Mari jadikan momentum Pemilu sebagai ajang asah wawasan dan jalin persatuan #PemiluSerentak2024… https://t.co/W8Sjq4QLpn,indonesia,roverfest2015
14,1668955242510139397,2023-06-14 12:15:12,Mari jadikan momentum Pemilu sebagai ajang asah wawasan dan jalin persatuan #PemiluSerentak2024… https://t.co/lPFYxMEGcc,indonesia,roverfest2015
15,1668955241893462017,2023-06-14 12:15:12,Mari jadikan momentum Pemilu sebagai ajang asah wawasan dan jalin persatuan #PemiluSerentak2024… https://t.co/QIeLBncAUL,indonesia,roverfest2015
16,1668947425971818497,2023-06-14 11:44:08,"Sosialisasi Pemilih Muda Jelang Pemilu 2024
#PemiluSerentak2024
#Pemilu2024SesuaiTahapan
#TolakPenundaanPemilu… https://t.co/tgunYs862r","Lampung Tengah, Lampung",ahsuaguas
17,1668947399736442881,2023-06-14 11:44:02,"Sosialisasi Pemilih Muda Jelang Pemilu 2024
#PemiluSerentak2024
#Pemilu2024SesuaiTahapan
#TolakPenundaanPemilu… https://t.co/Y8kSEUbDQJ","Lampung Tengah, Lampung",ahsuaguas
18,1668947376088948736,2023-06-14 11:43:56,"Sosialisasi Pemilih Muda Jelang Pemilu 2024
#PemiluSerentak2024
#Pemilu2024SesuaiTahapan
#TolakPenundaanPemilu… https://t.co/ZR8OWClXmu","Lampung Tengah, Lampung",ahsuaguas
