,id,date,text,place,screen_name
0,1678781470540980228,2023-07-11 15:01:07,Pegiat Media Sosial Ini Sebut Anies Baswedan Mampu Buktikan Janji Selama 5 Tahun Jabat Gubernur DKI https://t.co/Gj2urfdxJV,,RepelitaO
1,1678781372620742660,2023-07-11 15:00:44,"RT @B_nin927: Assalamu'alaikum
Mengundang semua kawan pendukung Bpk Anies Baswedan,, yukk 1 kan niat&amp;ikhtiar, bntu up tagar ini. Retweet li…",Bogor,Alunk_bule
2,1678781324876976128,2023-07-11 15:00:32,"RT @Mdy_Asmara1701: Semua Akan Anies Pada Waktunya 💪

Ribuan Buruh di Yogyakarta Deklarasi Dukung Anies Baswedan Presiden 2024

 𝐈𝐭'𝐬 𝐓𝐢𝐦𝐞…",,alfatihrebon
3,1678781297270091778,2023-07-11 15:00:26,"RT @Mdy_Asmara1701: Semoga dilancarkan 🙏🏼

Tuntas Berhaji, Anies Baswedan Tiba di Tanah Air Malam Ini
https://t.co/uxFKbKzsPm",,fadli_prime
4,1678781290546610177,2023-07-11 15:00:24,"RT @B_nin927: Assalamu'alaikum
Mengundang semua kawan pendukung Bpk Anies Baswedan,, yukk 1 kan niat&amp;ikhtiar, bntu up tagar ini. Retweet li…","Bandung, Jawa Barat",aganjaya6
5,1678781280698388483,2023-07-11 15:00:22,RT @Malika6027: Bagi seluruh Relawan Pendukung Bpk Haji Anies R Baswedan InsyaAllah malam ini beliau akan kembali ke tanah air dari Makkah…,,d6600138
6,1678781274713096192,2023-07-11 15:00:20,"RT @alisyarief: Jangan Sampai Anies Baswedan Kalah, Bila Ingin Korupsi Hilang. https://t.co/Y32k15FccM","DKI Jakarta, Indonesia",Elnino23706025
7,1678781249681494017,2023-07-11 15:00:14,"RT @cobeh2022: Anies Baswedan
Berpikirnya Sistimatis
Tidak Meledak-2
Doktor Lulusan Amerika
Yang (Dituduh) Anti Amerika
- Dahlan Iskan
.
ht…",,ekojogja145
8,1678781226902261760,2023-07-11 15:00:09,"RT @Mdy_Asmara1701: Jangan berhenti di kamu...
Yuk sebarkan guys 🙏🏻

Rekam Jejak Anies Baswedan

𝐈𝐭'𝐬 𝐓𝐢𝐦𝐞 #2024AniesPresiden https://t.co/…","DKI Jakarta, Indonesia",LeniNurul854164
9,1678781179091357704,2023-07-11 14:59:57,"RT @JarnasABWBpn: Bila ada seseorang bilang, saya dukung Anies Presiden tapi dari partai berseberangan. 

Katakan,

Pilihanku Partai Penduk…","DKI Jakarta, Indonesia",LeniNurul854164
10,1678781142898716674,2023-07-11 14:59:49,"RT @alisyarief: Jangan Sampai Anies Baswedan Kalah, Bila Ingin Korupsi Hilang. https://t.co/Y32k15FccM",,LJibroz
11,1678781087550676993,2023-07-11 14:59:36,"RT @ch_chotimah2: Hal ini sesuai dgn pernyataan PSI yang mendorong agar PSSI segera mengaudit kelayakan JIS &amp; membentuk pansus, agar uang p…",,BuahsegarTandan
12,1678781077786357761,2023-07-11 14:59:33,"RT @B_nin927: Assalamu'alaikum
Mengundang semua kawan pendukung Bpk Anies Baswedan,, yukk 1 kan niat&amp;ikhtiar, bntu up tagar ini. Retweet li…",,GobangGoc
13,1678781033515487236,2023-07-11 14:59:23,"RT @ZAEffendy: Begitu takutnya dengar istilah “Perubahan”, katakan pergantian kepemimpinan adalah ESTAFET, tapi orang yang ditunjuk Jokowi…",jakarta indonesia,deworaywhite
14,1678780863801344000,2023-07-11 14:58:42,"RT @alisyarief: Jangan Sampai Anies Baswedan Kalah, Bila Ingin Korupsi Hilang. https://t.co/Y32k15FccM",,d6600138
15,1678780857992253444,2023-07-11 14:58:41,"RT @Mdy_Asmara1701: Jangan berhenti di kamu...
Yuk sebarkan guys 🙏🏻

Rekam Jejak Anies Baswedan

𝐈𝐭'𝐬 𝐓𝐢𝐦𝐞 #2024AniesPresiden https://t.co/…",,Dhanca1
16,1678780667948326914,2023-07-11 14:57:56,"Hasil survei LSI Denny JA terbaru:

Prabowo Subianto 34,3%
Ganjar Pranowo 32,7%
Anies Baswedan 22,1%
Tidak Tahu/Tid… https://t.co/jlxn1gF4cw","Bogor, Indonesia",kh_notodiputro
17,1678780647379447808,2023-07-11 14:57:51,"@yulyul_423 Kan emang bukan ide nya Anies..

Sejarah JIS: Dari Era Foke, Jokowi hingga Anies Baswedan https://t.co/HSZYQo6ixB",Neraka,rudysirwi
18,1678780635199180819,2023-07-11 14:57:48,"RT @B_nin927: Assalamu'alaikum
Mengundang semua kawan pendukung Bpk Anies Baswedan,, yukk 1 kan niat&amp;ikhtiar, bntu up tagar ini. Retweet li…",bandung,OjolNyambi
19,1678780606740832264,2023-07-11 14:57:41,"RT @Mdy_Asmara1701: Jangan berhenti di kamu...
Yuk sebarkan guys 🙏🏻

Rekam Jejak Anies Baswedan

𝐈𝐭'𝐬 𝐓𝐢𝐦𝐞 #2024AniesPresiden https://t.co/…",,haris_ah_sun
20,1678780559563296770,2023-07-11 14:57:30,RT @tempodotco: Ratusan relawan dari berbagai kota akan menjemput kedatangan Anies Baswedan di Terminal 3 Bandara Soekarno-Hatta. https://t…,,HidayatNatari
21,1678780546808414208,2023-07-11 14:57:27,"RT @tempodotco: Alasan Buruh Yogya Ogah Pilih Capres Lingkaran Jokowi, Alihkan Dukungan untuk Anies Baswedan https://t.co/tDiBWZFTVY",ประเทศไทย,siaga_revolusi
22,1678780517683167234,2023-07-11 14:57:20,"RT @KangManto123: Hahah, Narasi Narasi takut kalah udah mulai keluar.

*Jangan sampe Anies Baswedan kalah bila ingin korupsi hilang

*Hanya…","Bali, Indonesia",puturadion
23,1678780447361466372,2023-07-11 14:57:03,"RT @bianca01403: 2014 &amp; 2019 bulat dukung Jokowi tapi tidak membawa kesejahteraan.

Omnibus law memperburuk kesejahteraan buruh yang sudah…",bandung,OjolNyambi
24,1678780415472189441,2023-07-11 14:56:55,"RT @ZAEffendy: Begitu takutnya dengar istilah “Perubahan”, katakan pergantian kepemimpinan adalah ESTAFET, tapi orang yang ditunjuk Jokowi…","Jakarta Selatan, DKI Jakarta",Handika2612
25,1678780411928010753,2023-07-11 14:56:55,"Demokrat Ungkap KPP akan Bertemu Anies Baswedan Bahas Pilpres 2024: Kami Bekerja Tanpa Henti
 
https://t.co/u6B98aySGF lewat @tribunnews",,DPC_PD_Kab_MGL
26,1678780409017176067,2023-07-11 14:56:54,RT @tempodotco: Relawan Mulai Datangi Bandara Soekarno-Hatta Jemput Anies Baswedan Pulang Haji #TempoNasional https://t.co/6eHnlwIrf6,,rightlineb
