,id,date,text,place,screen_name
0,1677653214160891904,2023-07-08 12:17:50,"RT @kosim_back: Siapakah calon presiden di 2024 yang akan anda percaya memimpin bangsa ini ? 

Anies Baswedan     RT 
Prabowo…",indonesia,djuhary
1,1677653178123452416,2023-07-08 12:17:41,RT @WartaEkonomi: Anies Baswedan Terkait Kelanjutan Proyek IKN: Siapa yang Mau  Menghentikan Program Baik? https://t.co/y9GqTnCzoY,,joko_wakwaw
2,1677653174361149440,2023-07-08 12:17:40,RT @Yurissa_Samosir: Para Buruh Ambil Sikap dukung Anies Baswedan di Pilpres 2024 https://t.co/D0vmdiFvDY,"DKI Jakarta, Indonesia",kangtrivia
3,1677653156573102081,2023-07-08 12:17:36,RT @aly_benzema: Mainkan jari jemari mu sahabat supaya rakyat luas juga perlu tahu bahwa ada PURN TNI-POLRI ikut mendukung orang baik yang…,,Kopikussei
4,1677653130224504833,2023-07-08 12:17:30,"RT @Mdy_Asmara1701: Jakarta International Stadium (JIS)

Rekam Jejak Anies Baswedan

 𝐈𝐭'𝐬 𝐓𝐢𝐦𝐞 #2024AniesPresiden","DKI Jakarta, Indonesia",kangtrivia
5,1677653122062368768,2023-07-08 12:17:28,"RT @Hasbil_Lbs: Dukung Koalisi Perubahan, Forum Purnawirawan Perwira Tinggi TNI-Polri Dorong Anies Baswedan Segera Umumkan Cawapres.

Seban…",,bravojumadi
6,1677653023248744448,2023-07-08 12:17:04,"RT @Mdy_Asmara1701: Jakarta International Stadium (JIS)

Rekam Jejak Anies Baswedan

 𝐈𝐭'𝐬 𝐓𝐢𝐦𝐞 #2024AniesPresiden",,Amans4
7,1677653006828056576,2023-07-08 12:17:00,"RT @BosPurwa: JIS semakin diserang maka JIS semakin banyak dibahas sebagai bahan materi oleh konten kreator Ytb, Tiktok, IG, FB, WAG dan me…",,meyr02
8,1677652980240359424,2023-07-08 12:16:54,"RT @P3n99u94t: NASDEM JAWA TENGAH DENGAN BANGGA MENGATAKAN SIAP UNTUK MEMENANGKAN ANIES BASWEDAN PADA PILPRES 2024...

#SaatnyaRenovasiPres…","Coblong, Indonesia",RohandaRohanda1
9,1677652801051320325,2023-07-08 12:16:11,"RT @Jatayu_45: MISI PEMBERANTASAN KORUPSI TANPA PANDANG BULU ANIES BASWEDAN BILA JADI RI 1.....‼️

#SaatnyaRenovasiPresiden
#SaatnyaRenovas…",..,Indra07229551
