,id,date,text,place,screen_name
0,1681581898060165120,2023-07-19 08:29:01,"""Jadi pemikiran beliau bahwa kapal besar Indonesia, negara besar seperti Indonesia, perlu suatu persatuan,"" pungkas… https://t.co/cr0uusrCqg",,alfisahdinardi
1,1681581895430344705,2023-07-19 08:29:00,"""Dan begitu kita bicara ternyata banyak pemikiran kita yang sama,"" ucap dia.  #PrabowoUntukSemua #PrabowoNeruskePakdhe Prabowo Subianto",,alfisahdinardi
2,1681581892540436481,2023-07-19 08:29:00,"""Saya sangat menghargai, saya sangat menghormati, saya terharu kedatangan Mas Budiman."" ucap dia.… https://t.co/2I2iq77zAW",,alfisahdinardi
3,1681581889394704385,2023-07-19 08:28:59,Menurutnya negara Indonesia perlu adanya persatuan.  #PrabowoUntukSemua #PrabowoNeruskePakdhe Prabowo Subianto,,alfisahdinardi
4,1681581886848761856,2023-07-19 08:28:58,Prabowo menyebut dirinya dan Budiman sepakat menghadapi tantangan kritis global yang menjadi tantangan Indonesia ke… https://t.co/FiKL3lx38H,,alfisahdinardi
5,1681581884269264902,2023-07-19 08:28:58,"""Kita tadi cukup lama berdiskusi banyak hal-hal yang kita banyak persamaan, visi, persamaan pandangan,"" ujar Prabow… https://t.co/mouVLrUYLy",,alfisahdinardi
6,1681581881744326656,2023-07-19 08:28:57,Hal ini disampaikan usai pertemuan tertutup selama 2 jam.  #PrabowoUntukSemua #PrabowoNeruskePakdhe Prabowo Subianto,,alfisahdinardi
7,1681581879127076864,2023-07-19 08:28:56,"Sementara itu dalam kesempatan yang sama, Prabowo mengaku memiliki banyak persamaan pandangan dengan Budiman.… https://t.co/2LVsU7Kn1z",,alfisahdinardi
8,1681581876635643904,2023-07-19 08:28:56,"""Apapun itu, kita berhutang kepada masa depan, bukan berhutang pada masa lalu,"" ungkap Budiman.  #PrabowoUntukSemua… https://t.co/lkjihBV3f0",,alfisahdinardi
9,1681581873955495941,2023-07-19 08:28:55,"Saya pikir, saya akan mengenang masa-masa lalu saya dan Pak Prabowo, akan masa lalu Pak Prabowo dengan manis, ya.""… https://t.co/vIgMuPK350",,alfisahdinardi
10,1681581871401172992,2023-07-19 08:28:55,"""Minimal dua sila itulah, 'Persatuan Indonesia' untuk 'Keadilan sosial bagi seluruh rakyat Indonesia'.… https://t.co/Lgb6m50A1v",,alfisahdinardi
11,1681581868414812160,2023-07-19 08:28:54,Dia mengatakan semua pihak ingin memperjuangkan persatuan dan keadilan bagi bangsa.  #PrabowoUntukSemua… https://t.co/DS5j4YEq4O,,alfisahdinardi
12,1681581865357164544,2023-07-19 08:28:53,"Dia juga berharap di sisa usia dirinya dan Prabowo, mereka dapat bermanfaat bagi rakyat Indonesia.… https://t.co/oTl9VYxOey",,alfisahdinardi
13,1681581862626676737,2023-07-19 08:28:52,"""Dan saya ingin orang Indonesia layak untuk mendapatkan orang terbaik, salah satunya Pak Prabowo,"" kata Budiman dal… https://t.co/xkpmVte4HQ",,alfisahdinardi
14,1681581859552239616,2023-07-19 08:28:52,"""Saya berharap Pak Prabowo sehat, teruskan tugas, tunaikan tugas."" kata Budiman dalam konferensi pers di kediaman P… https://t.co/ZCXDTDL7VP",,alfisahdinardi
15,1681581856679170048,2023-07-19 08:28:51,"Usai bertemu, Budiman menyebut Prabowo salah satu tokoh terbaik di Indonesia  #PrabowoUntukSemua #PrabowoNeruskePakdhe Prabowo Subianto",,alfisahdinardi
16,1681581853625692161,2023-07-19 08:28:50,"Jalan Kertanegara, Jakarta Selatan (Jaksel) malam ini. #PrabowoUntukSemua #PrabowoNeruskePakdhe Prabowo Subianto",,alfisahdinardi
17,1681581850698088449,2023-07-19 08:28:50,"Jakarta - Politikus PDIP, Budiman Sudjatmiko, bertemu dengan Ketua Umum (Ketum) Partai Gerindra Prabowo Subianto di… https://t.co/Iy3YAT1I7Y",,alfisahdinardi
18,1681581847913050112,2023-07-19 08:28:49,"Budiman: Indonesia Layak Dapat Orang Terbaik, Salah Satunya Prabowo https://t.co/RjWfe8nbFF  #PrabowoUntukSemua… https://t.co/RtQmnIb47r",,alfisahdinardi
19,1681581682036736000,2023-07-19 08:28:09,RT @NarasiNewsroom: Politikus PDI Perjuangan (PDIP) Budiman Sudjatmiko menganggap Ketua Umum Prabowo Subianto sebagai sosok yang memiliki c…,INDONESIA,qmen1745
20,1681581024697024512,2023-07-19 08:25:33,"RT @moammarfatahil1: Sowan ke Rumah Capres Gerindra Prabowo Subianto, PDIP Segera Panggil Budiman Sudjatmiko - Koran Gala - Koran gala #Pra…",,raisshaanjani
21,1681580897437626369,2023-07-19 08:25:02,"RT @moammarfatahil1: Sowan ke Rumah Capres Gerindra Prabowo Subianto, PDIP Segera Panggil Budiman Sudjatmiko - Koran Gala - Koran gala #Pra…",,fachriman13
22,1681580897315827712,2023-07-19 08:25:02,RT @OposisiCerdas: Budiman Sudjatmiko Siap Dipanggil DPP PDIP Usai Temui Prabowo Subianto https://t.co/Xu6G4QN42i,,Windhixxx
23,1681580800196902913,2023-07-19 08:24:39,"""Dan persatuan ini tidak boleh dianggap enteng,"" lanjutnya.  #PrabowoUntukSemua #PrabowoNeruskePakdhe Prabowo Subianto",,alfisahdinardi
24,1681580797546082304,2023-07-19 08:24:39,"""Jadi pemikiran beliau bahwa kapal besar Indonesia, negara besar seperti Indonesia, perlu suatu persatuan."" lanjutn… https://t.co/t82hibXBq9",,alfisahdinardi
25,1681580794979172352,2023-07-19 08:24:38,"""Bahwa di tengah keadaan global seperti ini, tantangan-tantangan yang kita hadapi tidak ringan, kita menghadapi kon… https://t.co/BcU4ryQsyD",,alfisahdinardi
26,1681580792139649024,2023-07-19 08:24:37,"""Kita bicara ternyata banyak pemikiran kita yang sama."" kata Prabowo.  #PrabowoUntukSemua #PrabowoNeruskePakdhe Prabowo Subianto",,alfisahdinardi
27,1681580789497200640,2023-07-19 08:24:37,"Menurutnya, persatuan bangsa bukan hal yang patut diremehkan dalam menghadapi tantangan tersebut.… https://t.co/YWXVtkq4Sf",,alfisahdinardi
28,1681580786477305856,2023-07-19 08:24:36,Sementara Prabowo mengatakan persatuan bangsa merupakan kunci untuk mencapai keberhasilan menghadapi berbagai tanta… https://t.co/vsQVzKFjsH,,alfisahdinardi
29,1681580783843307520,2023-07-19 08:24:35,"""Karena Indonesia merupakan kapal besar, bukan panggung entertainment saja,"" katanya.  #PrabowoUntukSemua… https://t.co/wxZdvvHdX7",,alfisahdinardi
30,1681580780978606080,2023-07-19 08:24:35,"Dia menambahkan, peran pemimpin sebagai 'nahkoda' sangatlah penting untuk memboyong rakyat menuju kemakmuran sekali… https://t.co/BC1B6Ectkd",,alfisahdinardi
31,1681580778491367426,2023-07-19 08:24:34,"""Ini bangsa harus diselamatkan, kita sedang hadapi krisis perang, menghadapi krisis kesehatan, situasinya sudah ber… https://t.co/aPsOoyHqxu",,alfisahdinardi
32,1681580776004161536,2023-07-19 08:24:33,"Menurut Budiman, dinamika keamanan yang terus berubah membuat Indonesia harus siap menghadapi berbagai krisis yang… https://t.co/tAIecP8qCO",,alfisahdinardi
33,1681580773135220736,2023-07-19 08:24:33,"Lebih lanjut, ia mengungkapkan bahwa dalam pertemuan hangat itu keduanya saling bertukar pandangan terkait isu-isu… https://t.co/pi4zQG4083",,alfisahdinardi
34,1681580770291503104,2023-07-19 08:24:32,"""Kapal Indonesia harus dikayuh oleh orang yang paham strategi, paham geopolitik, paham sejarah,"" kata Budiman.… https://t.co/0Mz5oSZ2RZ",,alfisahdinardi
35,1681580767531630593,2023-07-19 08:24:31,Budiman dan Prabowo mengadakan konferensi pers bersama usai pertemuan.  #PrabowoUntukSemua #PrabowoNeruskePakdhe Prabowo Subianto,,alfisahdinardi
36,1681580764876640257,2023-07-19 08:24:31,"Hal itu disampaikan usai bertemu Prabowo di Kertanegara, Jakarta Selatan, Selasa (18/7) malam. #PrabowoUntukSemua… https://t.co/VVN9HVlx3b",,alfisahdinardi
37,1681580762297167873,2023-07-19 08:24:30,"Budiman menyatakan 'kapal besar' Indonesia butuh dikayuh orang yang paham strategi, geopolitik, maupun sejarah.… https://t.co/oTQDRrZMtg",,alfisahdinardi
38,1681580759776374784,2023-07-19 08:24:30,"Politikus PDIP Budiman Sudjatmiko menyambangi kediaman Menteri Pertahanan (Menhan) sekaligus bacapres Gerindra, Pra… https://t.co/4yYBxtldzV",,alfisahdinardi
39,1681580756580302851,2023-07-19 08:24:29,"Temui Prabowo, Budiman: Kapal RI Harus Dikayuh Orang yang Paham Strategi https://t.co/Saczc5W1zX… https://t.co/t0r6pwf3mm",,alfisahdinardi
40,1681580272016588800,2023-07-19 08:22:33,"Sowan ke Rumah Capres Gerindra Prabowo Subianto, PDIP Segera Panggil Budiman Sudjatmiko - Koran Gala - Koran gala… https://t.co/ExDGH2nowb",,moammarfatahil1
41,1681580078713667585,2023-07-19 08:21:47,"""Jadi pemikiran beliau bahwa kapal besar Indonesia, negara besar seperti Indonesia, perlu suatu persatuan,"" tuturny… https://t.co/JrHD7qpWp2",,alfisahdinardi
42,1681580076377448449,2023-07-19 08:21:47,"Sementara itu, Prabowo mengungkapkan dirinya dan Budiman sepakat tantangan global saat ini tak mudah dihadapi.… https://t.co/qidp6MUUJd",,alfisahdinardi
43,1681580074099949575,2023-07-19 08:21:46,Budiman juga tak ragu mengatakan Prabowo yang berjiwa nasionalis merupakan salah satu orang terbaik yang dibutuhkan… https://t.co/0c7vNnKyOO,,alfisahdinardi
44,1681580071583371266,2023-07-19 08:21:45,"""Kedua orang itu biasanya mampu berbicara hal-hal strategis secara komprehensif,"" tegas Budiman. #PrabowoUntukSemua… https://t.co/eVJkplQclc",,alfisahdinardi
