,Unnamed: 0,id,date,text,place,screen_name
0,0,1661196377966387201,2023-05-24 02:24:14,"RT @BANGSAygSUJUD: ""Kali ini sudah saatnya @prabowo menggantikan dan melanjutkan Presiden Jokowi"" Tutur Jend. Purn. Wiranto yg telah mendam…",,florieliciouss
1,1,1661195956300435458,2023-05-24 02:22:34,"4 Respons Kornas, PDIP, hingga Gerindra Usai Pertemuan Gibran Rakabuming Raka dengan Prabowo Subianto https://t.co/EqXF6CYX7w",INDONESIA,liputan6dotcom
2,2,1661195925774274560,2023-05-24 02:22:26,"RT @Paltiwest: Prabowo Subianto: 24,5%
Ganjar Pranowo: 22,8%
Anies Baswedan: 13,6%

Survei periodik Litbang Kompas melalui wawancara tatap…",,BiBoDah1
3,3,1661195905796812800,2023-05-24 02:22:22,"RT @mingtongue_: Partai besutan Prabowo Subianto ini unggul dari Golkar yang berada di peringkat kedua dengan angka keterpilihan 13,8 perse…",West java,7uventusia
4,4,1661195584211128320,2023-05-24 02:21:05,"4 Respons Kornas, PDIP, hingga Gerindra Usai Pertemuan Gibran Rakabuming Raka dengan Prabowo PresidenSubianto -… https://t.co/f2BqPnUmgu",Alam Bawah Sadar,RSeptianEGeo
5,5,1661195561217982465,2023-05-24 02:20:59,"RT @CNNIndonesia: Tiga nama bakal calon presiden akan maju di Pilpres 2024, yakni Prabowo Subianto, Anies Baswedan, dan Ganjar Pranowo. Ber…",,157anto
6,6,1661195438593298433,2023-05-24 02:20:30,"RT @eddy_widodo_165: Alhamdulilah 🤲
Bacapres @PDI_Perjuangan
Menurut Litbang Kompas dlm rilis hasil survei terbaru elektabilitas bakal capr…",,JoncyJonacta
7,7,1661195079875452930,2023-05-24 02:19:05,"265 Hari Menuju Pilpres 2024: 3 Kali Rebound dalam 43 Bulan, Prabowo Subianto Pimpin Klasemen Capres - Tribun Goron… https://t.co/PWF0Mrg8sW",Alam Bawah Sadar,RSeptianEGeo
8,8,1661195050209120256,2023-05-24 02:18:58,"RT @Paltiwest: Prabowo Subianto: 24,5%
Ganjar Pranowo: 22,8%
Anies Baswedan: 13,6%

Survei periodik Litbang Kompas melalui wawancara tatap…",,Lucfer62
9,9,1661194651343413251,2023-05-24 02:17:23,"Dinner Ganjar dan Gibran Jadi Sorotan, Ada Kaitannya dengan Prabowo?
#GanjarPranowo #PrabowoSubianto #Gibran 
https://t.co/3OEn5J9jmm","DKI Jakarta, Indonesia",ayojakartanews
10,10,1661194325274038272,2023-05-24 02:16:05,"Ganjar Pranowo dan Gibran Rakabuming Dinner Bareng, Bahas Pertemuan dengan Prabowo PresidenSubianto? - Ayo Jakarta… https://t.co/boWEoZCL4w",Alam Bawah Sadar,RSeptianEGeo
11,11,1661194290083815424,2023-05-24 02:15:56,"RT @Paltiwest: Prabowo Subianto: 24,5%
Ganjar Pranowo: 22,8%
Anies Baswedan: 13,6%

Survei periodik Litbang Kompas melalui wawancara tatap…",,samgoundez
12,12,1661194266914459648,2023-05-24 02:15:51,"RT @anwaribrahim: Meski jadual yang padat pada Pameran Maritim dan Aeroangkasa Antarabangsa Langkawi (LIMA '23), saya sempat ketemu Menteri…","Wilayah Persekutuan Putrajaya,",razmi_azim
13,13,1661194236174245890,2023-05-24 02:15:44,"RT @anwaribrahim: Meski jadual yang padat pada Pameran Maritim dan Aeroangkasa Antarabangsa Langkawi (LIMA '23), saya sempat ketemu Menteri…","Port Dickson, Negeri Sembilan",halimkhomiza
14,14,1661194138887553025,2023-05-24 02:15:20,"RT @anwaribrahim: Meski jadual yang padat pada Pameran Maritim dan Aeroangkasa Antarabangsa Langkawi (LIMA '23), saya sempat ketemu Menteri…","Langkawi, Kedah",AlyasNazri
15,15,1661194110148161536,2023-05-24 02:15:14,"Litbang Kompas merilis hasil survei terbaru elektabilitas bakal capres 2024. Simulasi tiga nama, Ganjar Pranowo men… https://t.co/bKZAAMT9W1",,jarudin59
16,16,1661194066221203456,2023-05-24 02:15:03,"RT @SE0K0: Pulau Selebes tetap setia dukung Prabowo 

Gerindra pun unggul cukup jauh di Sulawesi dengan elektabilitas 27,6 persen. Partai b…",West java,7uventusia
17,17,1661193825719558145,2023-05-24 02:14:06,"Masih belum solidnya kadar loyalitas dukungan pada ketiga calon presiden rujukan publik: Anies Baswedan, Ganjar Pra… https://t.co/9RBgQdNaW7","Palmerah, Jakarta",hariankompas
18,18,1661193813925453824,2023-05-24 02:14:03,"RT @Subur0204: Karena di SURVEY Anis selalu yg paling buncit tapi dia juga yang paling sering diserang, maka akan saya uji untuk membuat po…",,UnpetitG
19,19,1661193744845090820,2023-05-24 02:13:46,"Masih belum solidnya kadar loyalitas dukungan pada ketiga calon presiden rujukan publik: Anies Baswedan, Ganjar Pra… https://t.co/rSAu1QzSTX","Palmerah, Jakarta",KompasData
20,20,1661193732727922690,2023-05-24 02:13:44,RT @eribgo: Kebersamaan Presiden Jokowi dengan Menhan Prabowo Subianto terpantau melahirkan tagar yang trending dalam beberapa hari terakhi…,,xa_vier99
21,21,1661193687551082498,2023-05-24 02:13:33,Ketua Umum Gerindra Prabowo Subianto #SemuaDukungPrabowo #IkutPakde #SayaSetyoko,,ratih_ploey
22,22,1661193683360944128,2023-05-24 02:13:32,"RT @eribgo: Keakraban Presiden Jokowi dengan Menhan Prabowo Subianto mendapat perhatian luas dari publik.
dan menjadi trending topic di Twi…",,xa_vier99
23,23,1661193681532248064,2023-05-24 02:13:31,"Lalu bagaimana dengan elektabilitas Prabowo Subianto, Anies Baswedan dan Erick Thohir? #SemuaDukungPrabowo #IkutPakde #SayaSetyoko",,ratih_ploey
24,24,1661193658652323840,2023-05-24 02:13:26,RT @Kemhan_RI: Menteri Pertahanan RI Prabowo Subianto @prabowo menyaksikan penandatanganan dua MoU antara industri pertahanan Indonesia dan…,,BahamasJefry
25,25,1661193645087936515,2023-05-24 02:13:23,RT @eribgo: Kebersamaan Presiden Jokowi dengan Menhan Prabowo Subianto terpantau melahirkan tagar yang trending dalam beberapa hari terakhi…,,xa_vier99
26,26,1661193179843166209,2023-05-24 02:11:32,"RT @anwaribrahim: Meski jadual yang padat pada Pameran Maritim dan Aeroangkasa Antarabangsa Langkawi (LIMA '23), saya sempat ketemu Menteri…","Tenom, Sabah",pmrtenom
27,27,1661193144158031878,2023-05-24 02:11:23,"RT @anwaribrahim: Meski jadual yang padat pada Pameran Maritim dan Aeroangkasa Antarabangsa Langkawi (LIMA '23), saya sempat ketemu Menteri…",,PelitaRaya2
28,28,1661192944332963842,2023-05-24 02:10:36,RT @dianmar93: Memiliki daya tarik elektoral yang cukup besar @erickthohir menjadi cawapres yang potensial untuk Prabowo Subianto. https://…,"Medan Baru, Indonesia",NabilaAr__
29,29,1661192778125316096,2023-05-24 02:09:56,"RT @KEADILAN: Perjumpaan antara Perdana Menteri @anwaribrahim  dengan Menteri Pertahanan #Indonesia Prabowo Subianto

#MalaysiaMADANI #Anwa…",,Mdhafizg71
30,30,1661192636236025857,2023-05-24 02:09:22,"RT @eribgo: Keakraban Presiden Jokowi dengan Menhan Prabowo Subianto mendapat perhatian luas dari publik.
dan menjadi trending topic di Twi…",,fylaita
31,31,1661192594234146817,2023-05-24 02:09:12,RT @eribgo: Kebersamaan Presiden Jokowi dengan Menhan Prabowo Subianto terpantau melahirkan tagar yang trending dalam beberapa hari terakhi…,,fylaita
32,32,1661192583853514752,2023-05-24 02:09:10,"RT @detikcom: Pertemuan Wali Kota Solo, Gibran Rakabuming Raka, dengan Ketum Gerindra, Prabowo Subianto, berujung pemanggilan dari PDIP. Na…",RBG-SOLO,__agustine__
33,33,1661192509970841602,2023-05-24 02:08:52,"RT @BANGSAygSUJUD: ""Kali ini sudah saatnya @prabowo menggantikan dan melanjutkan Presiden Jokowi"" Tutur Jend. Purn. Wiranto yg telah mendam…",,Ahwal08
34,34,1661192433982668800,2023-05-24 02:08:34,"adalah capres Prabowo Subianto dengan angka 33,9 persen,"" ujar dia. #SemuaDukungPrabowo #IkutPakde #SayaSetyoko",,ratih_ploey
35,35,1661192428899151872,2023-05-24 02:08:33,Hasil sejumlah survei menunjukkan elektabilitas Anies Baswedan masih rendah di bawah Ganjar Pranowo dan Prabowo Sub… https://t.co/T3KDOwjB8n,,jarudin59
36,36,1661192302965182464,2023-05-24 02:08:03,RT @mingtongue_: Wahh ini dia keakraban Presiden Jokowi dengan Menteri Pertahanan (Menhan) Prabowo Subianto mendapat perhatian luas dari pu…,,xa_vier99
37,37,1661192281695866880,2023-05-24 02:07:58,"RT @mingtongue_: Partai besutan Prabowo Subianto ini unggul dari Golkar yang berada di peringkat kedua dengan angka keterpilihan 13,8 perse…",,xa_vier99
38,38,1661192093547794435,2023-05-24 02:07:13,"Langkawi, Malaysia – Menteri Pertahanan Prabowo Subianto menyaksikan penandatanganan dua Memorandum of Understandin… https://t.co/MzRptF2tuz","Sinjai, Sulawesi Selatan",Suarajelata1
39,39,1661191943806767106,2023-05-24 02:06:37,"RT @7uventusia: Partai besutan Prabowo Subianto ini unggul dari Golkar yang berada di peringkat kedua dengan angka keterpilihan 13,8 persen…",,xa_vier99
40,40,1661191941995003909,2023-05-24 02:06:37,"RT @KEADILAN: Perjumpaan antara Perdana Menteri @anwaribrahim  dengan Menteri Pertahanan #Indonesia Prabowo Subianto

#MalaysiaMADANI #Anwa…",Kuala Lumpur,rebelindie
41,41,1661191900064546821,2023-05-24 02:06:27,"RT @tvOneNews: Temuan LSI Denny JA mengemukakan Prabowo Subianto unggul dibandingkan Ganjar Pranowo dan Anies Baswedan.

SImak video seleng…",,mocism68
42,42,1661191891994689536,2023-05-24 02:06:25,"RT @Dahnilanzar: Pak @prabowo memenuhi janji beliau mengirim Tim U-17 Persib, sebagai pemenang Liga Piala Prabowo Subianto, untuk belajar d…",,AnggiRudiansya4
43,43,1661191891415646208,2023-05-24 02:06:25,"RT @anwaribrahim: Meski jadual yang padat pada Pameran Maritim dan Aeroangkasa Antarabangsa Langkawi (LIMA '23), saya sempat ketemu Menteri…",Kuala Lumpur,rebelindie
44,44,1661191768082374656,2023-05-24 02:05:55,"Golkar Sebut Airlangga Hartarto Cocok Jadi Cawapres Prabowo Subianto, Padahal Dulu Ngotot Capres
#PartaiGolkar… https://t.co/NdzXV89BlX",Gorontalo,vivagorontalo
45,45,1661191728194519042,2023-05-24 02:05:46,"RT @anwaribrahim: Meski jadual yang padat pada Pameran Maritim dan Aeroangkasa Antarabangsa Langkawi (LIMA '23), saya sempat ketemu Menteri…",,zul_hasrizal
46,46,1661191660649484289,2023-05-24 02:05:30,"RT @SE0K0: Pulau Selebes tetap setia dukung Prabowo 

Gerindra pun unggul cukup jauh di Sulawesi dengan elektabilitas 27,6 persen. Partai b…",,xa_vier99
47,47,1661191606635208704,2023-05-24 02:05:17,Terkait keunggulan Prabowo Subianto #SemuaDukungPrabowo #IkutPakde #SayaSetyoko,,ratih_ploey
48,48,1661191463756247040,2023-05-24 02:04:43,"Litbang Kompas merilis hasil survei terbaru elektabilitas bakal capres 2024. Simulasi tiga nama, Ganjar Pranowo men… https://t.co/nLae6bGNQv",,jarudin59
49,49,1661191353278111746,2023-05-24 02:04:16,"RT @CNNIndonesia: Tiga nama bakal calon presiden akan maju di Pilpres 2024, yakni Prabowo Subianto, Anies Baswedan, dan Ganjar Pranowo. Ber…","Malang, Indonesia",yusufiananta
50,50,1661191308461965315,2023-05-24 02:04:06,Hasil Litbang Kompas menunjukkan Partai Gerindra mengalami peningkatan. Partai Gerindra menilai meningkatnya elekta… https://t.co/piEEDIkIho,,jarudin59
51,51,1661191071366258688,2023-05-24 02:03:09,"Pertemuan Wali Kota Solo, Gibran Rakabuming Raka, dengan Ketum Gerindra, Prabowo Subianto, berujung pemanggilan dar… https://t.co/m4AsaALCc8","Jakarta, Indonesia",detikcom
52,52,1661191068854140928,2023-05-24 02:03:08,"1.Prabowo Subianto: 33,9 persen #SemuaDukungPrabowo #IkutPakde #SayaSetyoko",,ratih_ploey
