,id,date,text,place,screen_name
0,1673683471422881793,2023-06-27 13:23:29,RT @ramzi_alhak: @Asliindonesia11 @Official_SAGA_ @ganjar_pranowo Orang Muda Ganjar siap dukung dan sukseskan ganjar #GanjarHebat #GanjarPi…,,ramzi_alhak
1,1673683418025177089,2023-06-27 13:23:17,"RT @FirzaHusainID: Masih kurang yakin pa Jokowi mendukung siapa, Ganjar Pranowo dong, Adian Napitupulu tokoh reformasi jadi ucapannya bisa…",,CitraSemerbak
2,1673683385833889793,2023-06-27 13:23:09,@Asliindonesia11 @Official_SAGA_ @ganjar_pranowo Orang Muda Ganjar siap dukung dan sukseskan ganjar #GanjarHebat… https://t.co/5RF5UdQwPW,,ramzi_alhak
3,1673683296319045632,2023-06-27 13:22:48,"RT @FirzaHusainID: Masih kurang yakin pa Jokowi mendukung siapa, Ganjar Pranowo dong, Adian Napitupulu tokoh reformasi jadi ucapannya bisa…",Jakarta Raya,firzahusainInc
4,1673683267596488704,2023-06-27 13:22:41,RT @Jennycantika18: @MutiaraSkin69 @Official_SAGA_ @ganjar_pranowo Semua mendukung ganjar Pranowo sebagai calon Presiden 2024 surabaya duku…,Jawa Timur,Jennycantika18
5,1673683257593040899,2023-06-27 13:22:38,"RT @FirzaHusainID: Masih kurang yakin pa Jokowi mendukung siapa, Ganjar Pranowo dong, Adian Napitupulu tokoh reformasi jadi ucapannya bisa…",Jamaica,ex_AnakLolina
6,1673683239670804481,2023-06-27 13:22:34,"RT @FirzaHusain: Yes, dukung Ganjar Pranowo bukan yg lain 👍👍🙏 #GanjarUntukSemua",Jakarta Raya,firzahusainInc
7,1673683204195385344,2023-06-27 13:22:26,"RT @iina_surbakti: Presiden Jokowi pilih Ganjar Pranowo
Tapi kalau projo masih ngotot nunggu arahan, yowis bebas.. https://t.co/ZSLXLThUDi","Cirebon Barat, Indonesia",MulyadiSaediman
8,1673683186021462016,2023-06-27 13:22:21,@MutiaraSkin69 @Official_SAGA_ @ganjar_pranowo Semua mendukung ganjar Pranowo sebagai calon Presiden 2024 surabaya… https://t.co/5gFFbe9eRS,Jawa Timur,Jennycantika18
9,1673683166236905473,2023-06-27 13:22:17,"RT @YRadianto: Obrolan Adian Napitupulu dengan Jokowi. Kesimpulannya, beliau mendukung Ganjar Pranowo. Titik.
. https://t.co/a86XlPUIXW","Rembang, Indonesia",PMbahdongkol
